item,status,error,sort_by,collected_at_utc,base_price,currency,n_listings,cap_hit,discount_sample_n,avg_discount,median_discount,avg_ask,avg_predicted,key_trace,steam_sales_7d_mean,steam_sales_7d_median,steam_sales_7d_p10,steam_sales_7d_p25,steam_sales_7d_p75,steam_sales_7d_p90,steam_sales_7d_min,steam_sales_7d_max,steam_sales_7d_n,steam_sales_7d_iqr_risk%,steam_sales_7d_band_risk%,steam_sales_7d_downside_risk%,steam_sales_7d_tail_ratio,steam_turnover_proxy,steam_discount_risk_score,steam_daily_ret_3d,steam_daily_ret_7d,steam_daily_slope_7d,steam_daily_ema_gap_3_14,steam_daily_range_14d_pct,steam_daily_downside_14d_pct,trade_days,steam_trade_currency,risk_collected_at_utc,risk_rule_trend,risk_rule_price,risk_rule_liquidity,risk_rule_tail,risk_rule_listings,risk_pass
AK-47 | Aphrodite (Minimal Wear),ok,,best_deal,2026-04-17T00:32:36.971279+00:00,45.92,,50,True,8,-0.0098842031510376,-0.0050087108013937,46.38375,45.93,1/1,52.8045,50.6015,48.418,49.3863,53.018,58.0782,45.086,150.505,212,6.877633535020694,18.29427416223997,4.135064246418397,0.956849105263678,4.24,-0.036848219875547,0.0106022472800777,-0.0275640475577548,-0.0033892932228039,,0.1174601929563103,0.0190995372186054,7,3,2026-05-21T01:09:28.561376+00:00,True,True,True,True,True,True
M4A1-S | Player Two (Field-Tested),ok,,best_deal,2026-04-17T22:14:24.192184+00:00,58.88,,50,True,8,0.1082003116532106,0.1024151881140538,67.24375,75.41624999999999,1/1,65.1942,65.228,62.0458,63.649,67.298,68.58,46.401,74.344,237,5.597123670510569,10.022670728377676,4.881109055713537,0.9512142024897284,4.74,0.0745674589440347,-0.0049980952380952,-0.0248357228195937,-0.0035245412883458,-0.0284426300167047,0.1287961162074826,0.0155290442133634,7,3,2026-05-20T21:32:18.329221+00:00,True,True,True,True,True,True
M4A1-S | Printstream (Field-Tested),ok,,best_deal,2026-04-17T22:14:55.595031+00:00,213.27,,50,True,8,4.879006412251974e-05,0.0,230.38875,230.395,1/1,248.5038,255.115,228.1903,240.697,266.7713,280.394,28.992,300.97,50,10.492515607407208,21.00720391398441,10.834723654125208,0.8944605374046999,1.0,-0.1022778465638499,-0.0437915470150468,0.0086584319438069,0.0056152774275164,,0.1130158328206082,0.0511544723810955,7,3,2026-05-21T00:14:23.830134+00:00,True,True,True,True,True,True
M4A1-S | Solitude (Factory New),ok,,best_deal,2026-04-17T22:16:05.964311+00:00,32.04,,50,True,8,0.0040064540895788,0.0051778033250735,35.34375,35.5125,1/1,31.8802,29.15,27.963,28.481,30.099,35.8338,20.003,118.194,217,5.075250468943102,24.688678239157834,3.723314157376672,0.9592795883361922,4.34,-0.0186758623436167,0.0080628972900635,0.0165311561688203,0.0111045743877975,-0.0111445992248074,0.1795493013839567,0.0669410241943513,7,3,2026-05-20T23:51:21.110887+00:00,True,True,True,True,True,True
M4A1-S | Solitude (Minimal Wear),ok,,best_deal,2026-04-17T22:16:13.047484+00:00,5.15,,50,True,8,-0.0178929340828793,-0.0288069571519159,5.56625,5.46875,1/1,5.9811,5.989,5.561,5.755,6.142,6.424,5.392,6.758,1701,6.470381702362451,14.42878400294261,7.155874337496447,0.9285356486892636,34.02,-0.0585653546228952,-0.0813820206320615,-0.0322580645161288,-0.0077585886197648,-0.050059712065957,0.1996434937611408,0.0,7,3,2026-05-21T01:55:09.355570+00:00,True,True,True,True,True,True
M4A1-S | Stratosphere (Factory New),ok,,best_deal,2026-04-17T22:16:32.405285+00:00,110.34,,50,True,8,0.0052603747207928,0.003799325633977,116.61125,117.23125,1/1,88.1409,87.087,81.0494,82.4455,92.238,94.2068,69.654,127.472,79,11.110052200510776,14.927689642379413,6.849941400643739,0.9306716272233514,1.58,-0.0550066451663799,0.065799842395587,0.0558278898366377,0.019233072581826,-0.0166731258075408,0.2952701968033053,0.1040991627704686,7,3,2026-05-20T23:42:18.212844+00:00,True,True,True,True,True,True
M4A1-S | Stratosphere (Field-Tested),ok,,best_deal,2026-04-17T22:16:36.241039+00:00,7.31,,50,True,8,-0.0255719392427008,-0.0242484413735444,7.73125,7.53875,1/1,6.964,6.865,6.679,6.745,7.079,7.365,6.403,12.443,923,4.796094198736353,9.850660539919586,2.6708788052843184,0.9729060451565914,18.46,-0.0264978705768973,0.0146584579302257,0.0013018949804715,-0.0018702490805615,-0.0230042266874993,0.1294423577000868,0.0284599826639699,7,3,2026-05-21T02:31:44.813984+00:00,True,True,True,True,True,True
M4A1-S | Vaporwave (Field-Tested),ok,,best_deal,2026-04-17T22:17:12.398169+00:00,58.72,,50,True,8,0.0038136713745701,0.002230667547918,60.1275,60.35875,1/1,68.0771,67.3755,63.0191,64.021,70.7812,74.492,56.161,94.119,204,9.930211480806316,16.852803659380324,6.399215007689811,0.9353414816958686,4.08,-0.0460612044566496,0.0130929289366954,0.0340157480314959,0.0029133892744098,-0.004831812922964,0.0963839693659979,0.0672874693587455,7,3,2026-05-20T23:53:17.427245+00:00,True,True,True,True,True,True
M4A1-S | Vaporwave (Minimal Wear),ok,,best_deal,2026-04-17T22:17:16.878594+00:00,106.31,,50,True,8,-0.0429987313866219,-0.0462677304461949,109.96375,105.4275,1/1,118.1349,118.231,108.9978,111.541,120.819,124.6776,103.551,161.016,69,7.853733316742136,13.272792375496149,7.815810569103624,0.9219054224357404,1.38,-0.1136252979365279,-0.0040177840472561,-0.0188833746898262,-0.0081804543371777,-0.031675205769902,0.1840545621622532,0.0803847677820212,7,3,2026-05-21T03:49:49.765438+00:00,True,True,True,True,True,True
M4A4 | Choppa (Factory New),ok,,best_deal,2026-04-17T22:21:45.069003+00:00,3.13,,50,True,8,0.0294604765872299,0.0272644778089423,3.24125,3.34,1/1,2.526,2.477,2.351,2.382,2.658,2.71,2.141,4.315,806,10.92636579572446,14.21219319081552,4.988123515439426,0.9491320145337102,16.12,0.0042493166396583,0.1003725165562914,-0.0279707495429615,0.0096349604164673,-0.0198110817955975,0.2287003949595636,0.1137859695316908,7,3,2026-05-20T22:27:19.727089+00:00,True,True,True,True,True,True
M4A4 | Converter (Factory New),ok,,best_deal,2026-04-17T22:22:07.485944+00:00,3.0,,50,True,8,0.0480120006405759,0.0441424494032174,3.1025,3.25875,1/1,2.8988,2.861,2.724,2.7685,3.012,3.066,2.463,5.543,1115,8.400027597626606,11.797985373257887,4.726093555954188,0.952114645228941,22.3,0.0280981835015543,0.0043347782594198,0.0436590436590436,0.0184830188726334,-0.0006142073722213,0.1540504648074369,0.0946215139442231,7,3,2026-05-20T22:05:50.642823+00:00,True,True,True,True,True,True
M4A4 | Desolate Space (Battle-Scarred),ok,,best_deal,2026-04-17T23:06:37.748545+00:00,12.74,,45,False,8,-0.0382189074235017,-0.029782200284386,13.6625,13.16875,1/1->1/1,14.0033,13.962,13.545,13.776,14.202,14.521,12.804,16.87,337,3.042140066984212,6.969785693372282,2.977869502188769,0.9701332187365708,7.488888888888889,-0.049420585462662,0.0439528871014078,0.0393250393250392,0.0069710978581036,0.0078455030487141,0.0552077600440286,0.0522839845899835,7,3,2026-05-21T03:26:20.934162+00:00,True,True,True,True,True,True
M4A4 | Etch Lord (Factory New),ok,,best_deal,2026-04-17T23:07:07.851238+00:00,9.09,,50,True,8,0.0120891197333021,0.0101714057474986,9.18,9.2925,1/1,8.0374,7.898,7.615,7.784,8.008,8.0698,6.645,17.138,380,2.786970910991108,5.658546296065898,3.521039142011092,0.964168143833882,7.6,-0.0044313026619374,-0.0163841093117409,-0.0466584917228694,-0.0068509129737272,-0.0532454788757706,0.2169914463952665,0.0143417583124316,7,3,2026-05-20T23:14:52.230532+00:00,True,True,True,True,True,True
M4A4 | Evil Daimyo (Factory New),ok,,best_deal,2026-04-17T23:07:36.826852+00:00,13.72,,50,True,8,0.0233427774113545,0.0221038615856721,13.6325,13.95875,1/1,12.9387,12.568,11.8274,12.1575,13.0695,14.0972,11.045,25.44,207,7.048621577129071,17.54272067518375,5.723913530725644,0.9410725652450668,4.14,-0.0196770955159964,-0.0119259875589364,-0.0630447850916742,0.0033222704575148,-0.0201740300898833,0.1348143395621141,0.0341647285267463,7,3,2026-05-20T22:38:26.380175+00:00,True,True,True,True,True,True
M4A4 | Full Throttle (Battle-Scarred),ok,,best_deal,2026-04-17T23:09:54.905479+00:00,29.81,,50,True,8,-0.0154216499998683,-0.0111944952650533,29.91,29.4575,1/1,33.2017,33.059,31.971,32.7525,33.64,34.501,27.432,38.835,179,2.673055897740184,7.620091742290297,3.276940638581751,0.9670891436522582,3.58,-0.0349737468256084,0.0420305676855896,0.0267427615262796,0.0067971446358895,0.0075362065672606,0.0505791281066294,0.0504918223619113,7,3,2026-05-21T01:41:13.525098+00:00,True,True,True,True,True,True
M4A4 | Full Throttle (Field-Tested),ok,,best_deal,2026-04-17T23:10:02.688933+00:00,52.99,,50,True,8,-0.0359369431851652,-0.0352713368016708,54.3125,52.43,1/1,55.3707,54.222,50.61,52.2685,56.6983,60.3687,47.573,92.31,144,8.000260065341418,17.624303106155416,6.523305647210533,0.9333849728892332,2.88,-0.0893933651453863,-0.0003205656610064,0.0331976524043922,0.0076116918021432,0.0045625714132144,0.0948995391536185,0.0512428193170677,7,3,2026-05-21T03:16:47.502903+00:00,True,True,True,True,True,True
M4A4 | Full Throttle (Minimal Wear),ok,,best_deal,2026-04-17T23:10:08.421108+00:00,112.83,,50,True,8,0.0043899939081423,0.0,111.89625,112.38875,1/1,107.5493,106.5455,101.3805,103.7993,109.5957,115.256,96.621,121.569,86,5.389528337236961,12.90152516101918,4.802448737462732,0.9515230582239512,1.72,-0.034943115385801,0.0684907212635044,-0.0513899336960514,0.0016420469320574,-0.0170443350781875,0.1461220688446891,0.0641004361577545,7,3,2026-05-20T23:48:45.771893+00:00,True,True,True,True,True,True
M4A4 | Griffin (Field-Tested),ok,,best_deal,2026-04-17T23:11:40.861250+00:00,4.18,,50,True,8,-0.0053077437772449,-0.0011933174224343,4.36875,4.34625,1/1,4.5628,4.567,4.077,4.225,4.783,5.031,3.771,7.464,450,12.229332865784183,20.908214254405184,10.73901990006137,0.8927085614188744,9.0,-0.0926979427778586,-0.0061129848229342,0.0861552637641096,0.028342485953694,0.0501576398635332,0.1605514316012724,0.12067868504772,7,3,2026-05-21T00:46:24.695416+00:00,True,True,True,True,True,True
M4A4 | Griffin (Minimal Wear),ok,,best_deal,2026-04-17T23:11:44.997654+00:00,9.79,,50,True,8,-0.0210321977577978,-0.0207502872944048,10.25125,10.04,1/1,9.6057,9.4415,9.0353,9.255,9.623,10.079,7.715,19.834,144,3.831058642264473,10.865423654705031,4.228739186108249,0.9569771752369856,2.88,-0.0515429551069961,-0.0194454635987212,-0.0181589167628846,-0.0011811426501676,0.0114326173184742,0.1390848834723113,0.1014539234552063,7,3,2026-05-21T02:10:44.054346+00:00,True,True,True,True,True,True
M4A4 | In Living Color (Battle-Scarred),ok,,best_deal,2026-04-17T23:13:55.325120+00:00,29.82,,27,False,8,-0.0472256197444923,-0.0372330040972552,30.97375,29.58375,1/1->1/1,34.1858,34.096,32.524,33.52,34.56,36.812,27.532,37.667,91,3.04219880769208,12.543219699407343,4.59840050547302,0.9538948850305022,3.3703703703703702,-0.0803992599362797,-0.0086420481359134,-0.0309504245412216,-0.0055357013480354,-0.0128513570361796,0.1572699413882358,0.0238314837404419,7,3,2026-05-21T04:05:09.195716+00:00,True,True,True,True,True,True
M4A4 | In Living Color (Field-Tested),ok,,best_deal,2026-04-17T23:14:05.741050+00:00,38.99,,50,True,8,0.0204127243575171,0.0193534337131157,42.35625,43.23875,1/1,39.1488,38.832,36.4673,37.541,40.342,42.5961,31.764,49.165,242,7.154753146967472,15.655141409187506,6.040287314042829,0.9391043469303668,4.84,-0.0246618918406632,-0.0434574494885877,-0.0483244354212095,-0.0119783568872495,-0.0607145827802838,0.2619505385972767,0.017645974347494,7,3,2026-05-20T22:46:01.213045+00:00,True,True,True,True,True,True
M4A4 | In Living Color (Minimal Wear),ok,,best_deal,2026-04-17T23:14:09.788408+00:00,56.65,,50,True,8,-0.0394186313660817,-0.0392336765986114,58.4175,56.2025,1/1,60.1556,58.61,54.209,56.306,60.284,68.442,51.775,112.177,81,6.612850673918973,23.660307602284725,7.316027103046093,0.9249104248421772,1.62,-0.1042128765701477,0.0255540517678902,0.0367440826378435,-0.0058069240520054,-0.0156355678527984,0.156729159277802,0.1057645515955821,7,3,2026-05-21T03:33:31.924900+00:00,True,True,True,True,True,True
M4A4 | Magnesium (Factory New),ok,,best_deal,2026-04-17T23:15:38.915918+00:00,8.35,,50,True,8,0.0214338713858118,0.0172085250188087,9.52375,9.735,1/1,6.6443,6.55,6.269,6.446,6.761,6.9929,4.605,9.397,192,4.740905738753524,10.89505290248784,4.229188928856308,0.9570992366412214,3.84,-0.007161110669863,0.0370255615801704,0.0219847328244275,0.0059652209648378,-0.0222728302001699,0.1761278757095907,0.0533313414998506,7,3,2026-05-20T22:41:51.527799+00:00,True,True,True,True,True,True
M4A4 | Neo-Noir (Battle-Scarred),ok,,best_deal,2026-04-17T23:18:24.957464+00:00,31.02,,32,False,8,-0.0141329357084121,-0.0161394578275124,31.68875,31.24875,1/1->1/1,34.4355,34.4455,32.3573,33.5875,35.563,36.1489,30.202,37.647,88,5.736812301258887,11.010730205746963,6.064090836491413,0.9393766965205904,2.75,-0.0632932187187718,-0.008318064159614,-0.0155049950915286,-0.0064873666719869,,0.2040355456491772,0.0390943484764053,7,3,2026-05-21T01:33:45.283403+00:00,True,True,True,True,True,True
M4A4 | Neo-Noir (Field-Tested),ok,,best_deal,2026-04-17T23:18:32.949552+00:00,39.59,,50,True,8,0.0507236376720948,0.0476735350402723,48.33,50.885000000000005,1/1,40.5223,40.131,37.969,38.983,41.4865,42.6568,34.517,63.298,343,6.178079724003826,11.568445029033386,5.335333877889456,0.9461264359223543,6.86,0.0152787498139883,-0.0049864007252946,-0.025839538438779,-0.0098349336520155,-0.0365631367261893,0.1478866109845608,0.019716527461402,7,3,2026-05-20T22:03:27.572830+00:00,True,True,True,True,True,True
M4A4 | Neo-Noir (Minimal Wear),ok,,best_deal,2026-04-17T23:18:38.288733+00:00,61.47,,50,True,8,-0.0009972630627927,-0.000568503232755,61.41375,61.3525,1/1,67.4708,67.3595,60.4197,64.5395,70.0035,75.187,57.082,82.319,108,8.098318087231808,21.88694961375884,10.285634674555508,0.8969737008142875,2.16,-0.0938598681559797,0.0048026877822207,0.0576402847254757,0.0015962563234719,0.0114941962411172,0.1003029307117443,0.0829487161167713,7,3,2026-05-21T00:23:51.521699+00:00,True,True,True,True,True,True
M4A4 | Polysoup (Factory New),ok,,best_deal,2026-04-17T23:19:27.361946+00:00,49.44,,50,True,8,-0.0355701095577304,-0.0357567477115381,52.1125,50.3225,1/1,50.6033,48.669,47.2129,47.564,53.2435,55.6559,45.726,79.686,50,11.223576328026033,16.684682619512966,2.877480322429564,0.9700815714315068,1.0,-0.0583243128687464,-0.0277359114803514,0.0363223164782633,0.0095604767999996,0.0107353391328213,0.1588558897480008,0.1153373537251639,7,3,2026-05-21T03:15:43.800462+00:00,True,True,True,True,True,True
M4A4 | Polysoup (Field-Tested),ok,,best_deal,2026-04-17T23:19:30.989744+00:00,14.35,,50,True,8,-0.0008874903378462,0.0,16.53375,16.52125,1/1,15.3487,15.036,14.008,14.216,16.0897,17.2363,11.777,21.433,104,12.207548522024677,21.03305165909817,6.697635630379123,0.9316307528598032,2.08,-0.0580928323116285,-0.057847490034676,-0.0169078858379547,0.0082407787843254,,0.2347963676389653,0.0184369840396256,7,3,2026-05-21T00:23:24.348115+00:00,True,True,True,True,True,True
M4A4 | Royal Paladin (Field-Tested),ok,,best_deal,2026-04-17T23:22:15.460525+00:00,84.95,,50,True,8,0.0372511570957624,0.0393359333132802,89.87875,93.315,1/1,96.1315,96.5725,86.6699,92.6502,98.934,107.6744,84.705,115.148,62,6.536671122368838,21.849757883732188,10.301097975169435,0.8974594216780138,1.24,-0.0587548622892487,-0.1037857592682448,-0.0476660632987767,-0.0048075948953682,-0.0356537315087981,0.1682006681257919,0.0106093767999079,7,3,2026-05-20T22:15:47.450462+00:00,True,True,True,True,True,True
M4A4 | Spider Lily (Field-Tested),ok,,best_deal,2026-04-17T23:23:26.645033+00:00,8.6,,50,True,8,-0.0165406258848503,-0.0216902043523757,8.885,8.74,1/1,10.8012,10.772,9.8453,10.233,11.218,11.8234,9.395,15.238,518,9.119357108469424,18.313705884531345,8.579602266414845,0.9139714073523952,10.36,-0.0812290819214987,0.0242878013148284,0.03668792163386,0.0114012139740942,0.0266799944977829,0.1180246033160991,0.1180246033160991,7,3,2026-05-21T01:46:18.290552+00:00,True,True,True,True,True,True
M4A4 | Temukau (Factory New),ok,,best_deal,2026-04-18T00:14:39.320316+00:00,128.91,,50,True,8,-0.0113241513193309,-0.013935477169473,131.06625,129.60125,1/1,147.89,143.556,137.369,139.198,145.29,175.238,121.31,200.883,73,4.119277841639047,25.60619379268375,4.183514774494565,0.9569018362172252,1.46,-0.0453405969222089,-0.0197018440253158,-0.040989001947286,0.0027064268142165,,0.0737706090114825,0.0068422633091675,7,3,2026-05-21T01:17:39.394779+00:00,True,True,True,True,True,True
M4A4 | Temukau (Minimal Wear),ok,,best_deal,2026-04-18T00:14:47.551249+00:00,61.67,,50,True,8,0.0317940070708653,0.03109333067008,82.28875,84.99625,1/1,71.2052,70.2205,67.144,68.784,72.696,76.077,55.265,97.769,356,5.493980776684837,12.54543207518551,4.3206114160201725,0.9561880077755072,7.12,0.006779013495487,0.0066609033318689,-0.0121824022695981,-0.0001436555411116,-0.0106699597835068,0.0949374216891216,0.0384972758373104,7,3,2026-05-20T22:23:19.652906+00:00,True,True,True,True,True,True
M4A4 | The Emperor (Field-Tested),ok,,best_deal,2026-04-18T00:17:10.242722+00:00,58.98,,50,True,8,0.0692197071216058,0.0666053024060042,74.2675,79.79124999999999,1/1,66.9325,67.661,62.7227,64.78,68.9938,71.393,6.826,90.946,234,6.295596309714998,12.95379673551712,7.378030104956483,0.927014084923368,4.68,0.0105263727862613,0.0541913382455001,0.0365665086497906,0.0102153904101075,0.0090099668847218,0.0818567646688051,0.0773044976398247,7,3,2026-05-20T21:48:53.174187+00:00,True,True,True,True,True,True
M4A4 | The Emperor (Minimal Wear),ok,,best_deal,2026-04-18T00:17:15.809246+00:00,77.51,,50,True,8,-0.0463672348080002,-0.0500932157618471,81.6,77.98875,1/1,96.1085,96.3665,84.7713,90.961,98.948,105.691,75.627,121.392,74,8.310399184255289,21.766753200809507,12.06469771144072,0.8796760284953795,1.48,-0.159125178305883,0.0575922926080656,0.1206079803061357,0.0089164115604905,0.0248128612601197,0.1151245515740256,0.1076272723608368,7,3,2026-05-21T04:00:49.695589+00:00,True,True,True,True,True,True
M4A4 | Tooth Fairy (Battle-Scarred),ok,,best_deal,2026-04-18T00:17:36.910146+00:00,3.81,,50,True,8,-0.0421844494872751,-0.0506666666666666,3.98375,3.8225,1/1,4.3646,4.367,4.051,4.26,4.4775,4.5944,3.887,5.669,519,4.983274526875321,12.450167254731248,7.240067818356775,0.9276391115182048,10.38,-0.0934622824296618,0.0256467941507312,0.0466023875114784,0.0076932546586903,0.0102791844986052,0.1120859837683702,0.0951963149813556,7,3,2026-05-21T03:45:49.014634+00:00,True,True,True,True,True,True
M4A4 | Tooth Fairy (Factory New),ok,,best_deal,2026-04-18T00:17:42.934012+00:00,23.81,,50,True,8,0.0146259051093847,0.0108559517882073,24.0225,24.37375,1/1,22.0379,22.13,20.9372,21.9245,22.419,22.54,18.984,31.29,479,2.24386171096158,7.272925278724372,5.412493930909925,0.9461003163126978,9.58,-0.0190093208457312,-0.0167398524396495,-0.0046931407942237,0.0012277337877311,-0.0163575713132985,0.0733587232499094,0.0017682263329706,7,3,2026-05-20T23:04:50.947307+00:00,True,True,True,True,True,True
M4A4 | Tooth Fairy (Field-Tested),ok,,best_deal,2026-04-18T00:17:48.200929+00:00,4.09,,50,True,8,0.0087034888573396,0.0060835936337944,4.65375,4.695,1/1,4.4924,4.445,4.283,4.353,4.599,4.813,4.108,4.91,3504,5.475914878461411,11.797702786929024,3.606090285816043,0.96355455568054,70.08,0.0096775343818444,0.0388259764270857,0.0004451368795903,-6.707416107056195e-07,-0.0225729490519369,0.1350389321468298,0.0373748609566184,7,3,2026-05-20T23:28:22.962755+00:00,True,True,True,True,True,True
M4A4 | Tooth Fairy (Minimal Wear),ok,,best_deal,2026-04-18T00:17:53.468482+00:00,6.34,,50,True,8,0.0171040299089061,0.0139731032338307,8.13,8.272499999999999,1/1,7.187,7.1445,6.914,6.981,7.302,7.613,6.228,8.594,1042,4.466397662446079,9.72589397523307,3.2071796298872983,0.9677374203933096,20.84,0.0118172862906871,0.009810891511446,0.0263005780346821,-6.08293661939168e-05,-0.0245271799023544,0.1454519853562377,0.0256265840608279,7,3,2026-05-20T22:55:55.708150+00:00,True,True,True,True,True,True
M4A4 | Turbine (Factory New),ok,,best_deal,2026-04-18T00:19:30.305061+00:00,35.66,,50,True,8,-0.0200258082936913,-0.0183429540277489,36.84625,36.1225,1/1,30.7867,31.14,29.909,30.189,31.372,31.592,26.751,33.924,52,3.842568381801232,5.466646311556613,3.9984798630577534,0.9604688503532434,1.04,-0.0538180035757508,0.0486477732793522,0.0339134600031933,0.0110766945087134,-0.0122797487149121,0.2198783086759118,0.0884887420082157,7,3,2026-05-21T02:05:53.389869+00:00,True,True,True,True,True,True
M4A4 | Turbine (Minimal Wear),ok,,best_deal,2026-04-18T00:19:38.380930+00:00,3.81,,50,True,8,-0.0233210375797269,-0.0276604973973395,4.22125,4.12125,1/1,4.0724,4.045,3.8538,3.928,4.2018,4.4574,1.363,5.031,294,6.72330812297418,14.821726745899216,4.695020135546602,0.9527317676143388,5.88,-0.0535194701704827,-0.0086483815171735,-0.02550400777265,-0.0047360562768043,-0.0469871083630011,0.1893070787637089,0.0272931206380856,7,3,2026-05-21T02:19:54.893260+00:00,True,True,True,True,True,True
M4A4 | 龍王 (Dragon King) (Field-Tested),ok,,best_deal,2026-04-18T00:22:07.687901+00:00,14.68,,50,True,8,-0.0390856947089839,-0.0391307636615122,16.16,15.545,1/1,18.013,17.7855,17.08,17.3438,18.287,19.01,15.31,22.438,392,5.236218286792857,10.714483983789505,3.916615777494036,0.9603328554159286,7.84,-0.0593228071836627,0.0026371899899002,0.0039328052137761,-0.0017527357727449,-0.0087570364014012,0.1164027086014885,0.0360960322345962,7,3,2026-05-21T03:31:17.105824+00:00,True,True,True,True,True,True
M4A4 | 龍王 (Dragon King) (Minimal Wear),ok,,best_deal,2026-04-18T00:22:13.045191+00:00,27.65,,50,True,8,-0.0237369090888265,-0.022907270712714,28.68375,28.01625,1/1,33.2773,32.5945,29.637,30.798,35.017,37.6779,27.081,50.429,180,12.678312242880295,24.16331853846316,8.887439786280726,0.9092638328552364,3.6,-0.0993561503180022,-0.0604880740695322,-0.0590167961433353,-0.0008589413944598,,0.1277533039647578,0.0,7,3,2026-05-21T02:21:01.812490+00:00,True,True,True,True,True,True
MAC-10 | Carnivore (Factory New),ok,,best_deal,2026-04-18T00:28:42.101270+00:00,10.83,,22,False,8,0.0509526742141784,0.0333974622197212,13.73125,14.51,1/1->1/1,6.501,6.3855,5.6546,6.0222,7.11,7.154,5.18,7.887,54,16.73281033687126,23.064143977849557,11.242885709890787,0.8855375460026623,2.4545454545454546,-0.0507083646555577,0.0503155097974095,-0.0542056074766355,0.0242207491879371,-0.0804050749654066,0.5679051383399211,0.1146245059288538,7,3,2026-05-20T22:03:00.754677+00:00,True,True,True,True,True,True
MAC-10 | Derailment (Factory New),ok,,best_deal,2026-04-18T01:53:22.899862+00:00,22.58,,50,True,8,-0.0240717354506452,-0.0260998711068332,23.1975,22.65625,1/1,33.2503,32.774,31.1704,31.979,33.751,34.822,25.232,67.839,152,5.329275224584436,10.982156551970965,4.822813628749215,0.9510709708915605,3.04,-0.0601722444359252,-0.0257142427749139,-0.0209912712555498,0.006186516064562,,0.1933732337878693,0.0472635281051397,7,3,2026-05-21T02:24:28.633063+00:00,True,True,True,True,True,True
MAC-10 | Disco Tech (Field-Tested),ok,,best_deal,2026-04-18T01:54:10.555879+00:00,5.81,,50,True,8,0.0161585543605337,0.0150648301173142,5.975,6.07375,1/1,6.4235,6.365,6.036,6.1987,6.701,6.903,5.328,7.254,628,7.819724449287771,13.497314548143535,5.121818323343981,0.9483110761979576,12.56,-0.0124144350822852,0.0047095761381477,-0.0194576375057453,0.0071528971095305,-0.0162417763518279,0.1315624999999999,0.0485937499999999,7,3,2026-05-20T22:59:58.592415+00:00,True,True,True,True,True,True
MAC-10 | Disco Tech (Minimal Wear),ok,,best_deal,2026-04-18T01:54:14.152126+00:00,8.46,,50,True,8,-0.0388906154040157,-0.0473830659558488,8.82625,8.49625,1/1,9.4558,9.343,8.6255,8.931,9.819,10.1515,8.003,20.132,214,9.391061570676216,16.138243194653015,7.587935447027215,0.923204538156909,4.28,-0.1003172914236116,0.0265760869565216,0.0233503088091884,-0.0089851146209273,-0.0154877914993363,0.1011170522526338,0.0644290327703954,7,3,2026-05-21T03:30:42.207220+00:00,True,True,True,True,True,True
MAC-10 | Heat (Field-Tested),ok,,best_deal,2026-04-18T01:58:38.316561+00:00,3.03,,50,True,8,-0.0407434678983339,-0.0426688526004702,3.675,3.53625,1/1,3.7561,3.711,3.3315,3.5292,3.853,4.059,2.7,8.781,166,8.62064375282874,19.368493916562397,10.103564867815011,0.8977364591754244,3.32,-0.1290694416401858,0.0361041141897564,0.0431107354184276,0.0012859992593318,0.0169360175022488,0.1066990815775256,0.0769854132901134,7,3,2026-05-21T03:39:33.964687+00:00,True,True,True,True,True,True
MAC-10 | Lapis Gator (Factory New),ok,,best_deal,2026-04-18T02:01:45.513016+00:00,5.19,,50,True,8,0.0684713373559822,0.0687235329703569,5.1725,5.55,1/1,3.9148,3.969,3.6025,3.78,4.034,4.1635,2.977,5.195,176,6.488198630836825,14.330233983856132,9.361908654337382,0.9076593600403124,3.52,-0.0120449804911639,0.0885676741130092,-0.0415365035288672,0.0045205504533237,-0.0672226218035833,0.426605504587156,0.1313375181071946,7,3,2026-05-20T21:49:21.977809+00:00,True,True,True,True,True,True
MAC-10 | Malachite (Factory New),ok,,best_deal,2026-04-18T02:06:27.287124+00:00,16.93,,50,True,8,0.0159092696362383,0.0140766016093895,17.715,17.9975,1/1,14.2052,14.109,13.5366,13.8115,14.3197,14.9522,12.081,21.562,60,3.577563145890228,9.965364795990196,4.029510320164447,0.9594301509674676,1.2,-0.017537379948962,0.015609514370664,-0.0345558546433378,-0.0072916766866102,-0.0404585600613977,0.1997699787404593,0.0371170668804237,7,3,2026-05-20T23:00:30.532406+00:00,True,True,True,True,True,True
MAC-10 | Neon Rider (Minimal Wear),ok,,best_deal,2026-04-18T02:07:47.712605+00:00,125.13,,50,True,8,0.0088479651553201,0.0094194653693241,126.89375,128.02625,1/1,139.9519,140.4945,133.861,136.642,144.5615,146.967,110.049,153.574,112,5.658729892198677,9.36464599623158,4.739842760262632,0.9527846285797664,2.24,-0.0283395622431739,-0.047660810604695,-0.0743948950163069,0.000932441699004,-0.0367599196206128,0.1462288016831254,0.0,7,3,2026-05-20T23:27:55.755012+00:00,True,True,True,True,True,True
