item,status,error,sort_by,collected_at_utc,base_price,currency,n_listings,cap_hit,discount_sample_n,avg_discount,median_discount,avg_ask,avg_predicted,key_trace
AK-47 | Midnight Laminate (Battle-Scarred),ok,,best_deal,2026-04-17T00:48:28.790541+00:00,3.34,,50,True,8,-0.0042854874585897,-0.0023990895469466,3.75375,3.73875,1/1
AK-47 | Midnight Laminate (Factory New),ok,,best_deal,2026-04-17T00:48:33.159464+00:00,27.81,,50,True,8,-0.0509656058674892,-0.0592537969522449,80.825,79.52375,1/1
AK-47 | Midnight Laminate (Field-Tested),ok,,best_deal,2026-04-17T00:48:38.092301+00:00,5.02,,50,True,8,0.0932705741501139,0.0954106280193235,7.69375,8.48375,1/1
AK-47 | Midnight Laminate (Minimal Wear),ok,,best_deal,2026-04-17T00:48:42.761738+00:00,12.32,,50,True,8,0.0099097389718679,0.0079233524547849,16.48375,16.64375,1/1
AK-47 | Midnight Laminate (Well-Worn),ok,,best_deal,2026-04-17T00:48:54.035086+00:00,4.81,,44,False,8,-0.0855380260799218,-0.0839311905460336,5.305,4.8875,1/1->1/1
AK-47 | Neon Revolution (Battle-Scarred),ok,,best_deal,2026-04-17T00:49:06.118877+00:00,112.36,,21,False,8,-0.0360565829979788,-0.0367634442774851,114.395,110.41875,1/1->1/1
AK-47 | Neon Revolution (Factory New),ok,,best_deal,2026-04-17T00:49:09.160509+00:00,296.29,,50,True,8,-0.0258834419327813,-0.0170964148337541,297.595,290.0775,1/1
AK-47 | Neon Revolution (Field-Tested),ok,,best_deal,2026-04-17T00:49:13.490078+00:00,114.72,,50,True,8,0.0131968473368416,0.0132918035646088,119.71875,121.33125,1/1
AK-47 | Neon Revolution (Minimal Wear),ok,,best_deal,2026-04-17T00:49:17.031909+00:00,116.46,,50,True,8,-0.119992740946266,-0.1208296867138647,126.045,112.53125,1/1
AK-47 | Neon Revolution (Well-Worn),ok,,best_deal,2026-04-17T00:49:27.008235+00:00,115.42,,19,False,8,-0.0335401614599099,-0.0313825312487324,115.64375,111.8925,1/1->1/1
AK-47 | Neon Rider (Battle-Scarred),ok,,best_deal,2026-04-17T00:49:40.644152+00:00,45.22,,35,False,8,-0.0454824707091861,-0.0583875050446484,46.85875,44.83375,1/1->1/1
AK-47 | Neon Rider (Factory New),ok,,best_deal,2026-04-17T00:49:44.567455+00:00,288.06,,50,True,8,0.0080741906241054,0.0025540407693356,307.09,309.48375,1/1
AK-47 | Neon Rider (Field-Tested),ok,,best_deal,2026-04-17T00:49:49.706101+00:00,46.48,,50,True,8,-0.0109130522871242,-0.0072691569850912,46.975,46.46375,1/1
AK-47 | Neon Rider (Minimal Wear),ok,,best_deal,2026-04-17T00:49:54.420543+00:00,80.41,,50,True,8,-0.030731113713108,-0.0408174239002208,82.26375,79.81125,1/1
AK-47 | Neon Rider (Well-Worn),ok,,best_deal,2026-04-17T00:50:03.085992+00:00,58.67,,8,False,8,-0.3288592518530104,-0.217199402460481,75.60625,56.865,1/1->1/1
AK-47 | Nightwish (Battle-Scarred),ok,,best_deal,2026-04-17T00:50:07.218811+00:00,68.49,,50,True,8,0.1099342780933476,0.0866780334061452,80.7325,91.25625,1/1
AK-47 | Nightwish (Factory New),ok,,best_deal,2026-04-17T00:50:11.301029+00:00,143.47,,50,True,8,-0.002504707722277,-0.0001787629603147,140.14625,139.79625,1/1
AK-47 | Nightwish (Field-Tested),ok,,best_deal,2026-04-17T00:50:16.507766+00:00,71.97,,50,True,8,0.0219910508804979,0.0209802208469846,78.08624999999999,79.86125,1/1
AK-47 | Nightwish (Minimal Wear),ok,,best_deal,2026-04-17T00:50:21.071586+00:00,79.49,,50,True,8,-0.0083434786288267,-6.395497569700037e-05,78.89375,78.2425,1/1
AK-47 | Nightwish (Well-Worn),ok,,best_deal,2026-04-17T00:50:25.183636+00:00,69.73,,50,True,8,0.0052151811853216,0.0058062381036559,69.33875,69.7025,1/1
AK-47 | Nouveau Rouge (Battle-Scarred),ok,,best_deal,2026-04-17T00:50:28.985374+00:00,10.92,,50,True,8,0.0208168528986733,0.0100182149362477,11.54375,11.79,1/1
AK-47 | Nouveau Rouge (Factory New),ok,,best_deal,2026-04-17T00:50:31.935777+00:00,143.77,,50,True,8,0.0037018985943372,0.000634070734113,143.84,144.375,1/1
AK-47 | Nouveau Rouge (Field-Tested),ok,,best_deal,2026-04-17T00:50:36.186748+00:00,15.76,,50,True,8,-0.0171427382581651,-0.0028256746364777,16.2475,15.97625,1/1
AK-47 | Nouveau Rouge (Minimal Wear),ok,,best_deal,2026-04-17T00:50:41.239315+00:00,44.83,,50,True,8,-0.0230471873147235,-0.0281433437920215,46.65375,45.59625,1/1
AK-47 | Nouveau Rouge (Well-Worn),ok,,best_deal,2026-04-17T00:50:44.751476+00:00,10.92,,50,True,8,0.0420901888195495,0.0422660641045116,10.9,11.38,1/1
AK-47 | Olive Polycam (Battle-Scarred),ok,,best_deal,2026-04-17T00:50:55.624886+00:00,0.05,,45,False,8,-1.975,-1.9,0.14875,0.05,1/1->1/1
AK-47 | Olive Polycam (Factory New),ok,,best_deal,2026-04-17T00:51:00.574312+00:00,0.72,,50,True,8,-0.25,-0.25,0.9,0.72,1/1
AK-47 | Olive Polycam (Field-Tested),ok,,best_deal,2026-04-17T00:51:04.925364+00:00,0.06,,50,True,8,-0.6875,-0.5,0.1012499999999999,0.06,1/1
AK-47 | Olive Polycam (Minimal Wear),ok,,best_deal,2026-04-17T00:51:08.993543+00:00,0.14,,50,True,8,-0.1249999999999999,-0.1428571428571428,0.1575,0.14,1/1
AK-47 | Olive Polycam (Well-Worn),ok,,best_deal,2026-04-17T00:51:19.297803+00:00,0.07,,33,False,8,-1.6428571428571426,-1.714285714285714,0.185,0.07,1/1->1/1
AK-47 | Orbit Mk01 (Battle-Scarred),ok,,best_deal,2026-04-17T00:51:28.980643+00:00,33.88,,20,False,8,-0.0769831187859208,-0.0128835839528979,34.980000000000004,32.4925,1/1->1/1
AK-47 | Orbit Mk01 (Factory New),ok,,best_deal,2026-04-17T00:51:34.146335+00:00,161.37,,50,True,8,-0.0054084553658441,-0.0149380129021122,167.80625,166.8225,1/1
AK-47 | Orbit Mk01 (Field-Tested),ok,,best_deal,2026-04-17T00:51:39.621019+00:00,31.54,,50,True,8,-0.0372118417922976,-0.0402697219891616,32.80375,31.6275,1/1
AK-47 | Orbit Mk01 (Minimal Wear),ok,,best_deal,2026-04-17T00:51:44.852163+00:00,46.02,,50,True,8,-0.0386008765515563,-0.0449064331150255,47.2375,45.4975,1/1
AK-47 | Orbit Mk01 (Well-Worn),ok,,best_deal,2026-04-17T00:51:56.650123+00:00,32.61,,11,False,8,-0.3419271618379551,-0.3450238800322008,41.8625,31.205,1/1->1/1
AK-47 | Panthera onca (Battle-Scarred),ok,,best_deal,2026-04-17T00:52:06.758197+00:00,197.38,,14,False,8,-0.1527152236932007,-0.1571273122134092,217.31875,188.4175,1/1->1/1
AK-47 | Panthera onca (Factory New),ok,,best_deal,2026-04-17T00:52:15.578583+00:00,904.74,,47,False,8,-0.080608098961211,-0.075389430732461,988.0,912.9675,1/1->1/1
AK-47 | Panthera onca (Field-Tested),ok,,best_deal,2026-04-17T00:52:26.383570+00:00,253.86,,21,False,8,-0.0140936184862729,-0.0042883300281897,250.63375,247.125,1/1->1/1
AK-47 | Panthera onca (Minimal Wear),ok,,best_deal,2026-04-17T00:52:37.586655+00:00,382.24,,21,False,8,0.0097513000337365,0.0174970193601999,376.44125,380.265,1/1->1/1
AK-47 | Panthera onca (Well-Worn),ok,,best_deal,2026-04-17T00:52:50.455254+00:00,215.71,,13,False,8,-0.0457450716184247,-0.0423278747987745,216.705,207.2275,1/1->1/1
AK-47 | Phantom Disruptor (Battle-Scarred),ok,,best_deal,2026-04-17T00:53:01.426295+00:00,6.28,,43,False,8,-0.0033804780506421,0.0024981167467361,6.27125,6.25,1/1->1/1
AK-47 | Phantom Disruptor (Factory New),ok,,best_deal,2026-04-17T00:53:05.621056+00:00,39.68,,50,True,8,0.0047945431244146,-0.0021834061135371,40.82625,41.115,1/1
AK-47 | Phantom Disruptor (Field-Tested),ok,,best_deal,2026-04-17T00:53:09.673881+00:00,6.08,,50,True,8,0.004534959701107,0.0,6.20375,6.2325,1/1
AK-47 | Phantom Disruptor (Minimal Wear),ok,,best_deal,2026-04-17T00:53:14.627007+00:00,8.94,,50,True,8,-0.014763336412177,-0.0121232037761779,9.14125,9.00875,1/1
AK-47 | Phantom Disruptor (Well-Worn),ok,,best_deal,2026-04-17T00:53:25.462994+00:00,7.7,,22,False,8,-0.0707275014240768,-0.0656292286874155,7.9475,7.422499999999999,1/1->1/1
AK-47 | Point Disarray (Battle-Scarred),ok,,best_deal,2026-04-17T00:53:35.561769+00:00,14.83,,39,False,8,-0.0124023651302992,-0.0134545314548242,14.71,14.53,1/1->1/1
AK-47 | Point Disarray (Factory New),ok,,best_deal,2026-04-17T00:53:39.135153+00:00,97.23,,50,True,8,0.012624989584026,0.0187439589445207,92.77875,93.965,1/1
AK-47 | Point Disarray (Field-Tested),ok,,best_deal,2026-04-17T00:53:43.155061+00:00,14.82,,50,True,8,0.0008677436012072,0.0,15.38375,15.4075,1/1
AK-47 | Point Disarray (Minimal Wear),ok,,best_deal,2026-04-17T00:53:47.779983+00:00,24.24,,50,True,8,-0.0049042599302665,-0.0056550228772498,24.08875,23.97125,1/1
AK-47 | Point Disarray (Well-Worn),ok,,best_deal,2026-04-17T00:54:00.849112+00:00,17.98,,17,False,8,-0.2119447969179053,-0.1453066832721907,20.80875,17.16625,1/1->1/1
AK-47 | Predator (Battle-Scarred),ok,,best_deal,2026-04-17T00:54:13.438610+00:00,11.77,,42,False,8,-0.2532417596677331,-0.1179056186868687,14.45375,11.535,1/1->1/1
AK-47 | Predator (Factory New),ok,,best_deal,2026-04-17T00:54:24.522471+00:00,82.21,,14,False,8,-0.1376258129572734,-0.1212525727841676,92.45375,81.29375,1/1->1/1
AK-47 | Predator (Field-Tested),ok,,best_deal,2026-04-17T00:54:30.014398+00:00,10.48,,50,True,8,-0.1338623857942876,-0.1480246241973656,11.805,10.41375,1/1
AK-47 | Predator (Minimal Wear),ok,,best_deal,2026-04-17T00:54:35.318883+00:00,25.52,,50,True,8,-0.0261488466248255,-0.0053346402840294,29.805,28.89125,1/1
AK-47 | Predator (Well-Worn),ok,,best_deal,2026-04-17T00:54:46.460264+00:00,12.26,,27,False,8,-0.2490191028855268,-0.2227475906260495,14.76,11.8325,1/1->1/1
AK-47 | Rat Rod (Battle-Scarred),ok,,best_deal,2026-04-17T01:40:01.876131+00:00,4.6,,39,False,8,-0.1200201090864125,-0.1344944815533051,5.095,4.54875,1/1->1/1
AK-47 | Rat Rod (Factory New),ok,,best_deal,2026-04-17T01:40:12.849872+00:00,114.69,,45,False,8,0.0039981823266756,0.0021628543084453,117.06625,117.55125,1/1->1/1
AK-47 | Rat Rod (Field-Tested),ok,,best_deal,2026-04-17T01:40:17.504423+00:00,4.73,,50,True,8,0.0035391955032279,0.0021097046413502,5.06375,5.08,1/1
AK-47 | Rat Rod (Minimal Wear),ok,,best_deal,2026-04-17T01:40:21.015261+00:00,10.62,,50,True,8,0.0002297498606964,-0.0027764090843966,10.77125,10.7725,1/1
AK-47 | Rat Rod (Well-Worn),ok,,best_deal,2026-04-17T01:40:32.670043+00:00,4.58,,33,False,8,-0.0675322650556192,-0.0710347376201034,4.79625,4.49375,1/1->1/1
AK-47 | Red Laminate (Battle-Scarred),ok,,best_deal,2026-04-17T01:40:36.239945+00:00,70.01,,50,True,8,-0.1787933258206974,-0.1744924533973013,78.10625,66.54375,1/1
AK-47 | Red Laminate (Factory New),ok,,best_deal,2026-04-17T01:40:47.094532+00:00,480.32,,11,False,8,-0.6982136735511875,-0.306520543937931,849.12125,500.67875,1/1->1/1
AK-47 | Red Laminate (Field-Tested),ok,,best_deal,2026-04-17T01:40:51.159748+00:00,66.81,,50,True,8,-0.0269911651016282,-0.0284173738787364,68.50625,66.69875,1/1
AK-47 | Red Laminate (Minimal Wear),ok,,best_deal,2026-04-17T01:40:55.911505+00:00,191.27,,50,True,8,-0.0092917779766609,-0.0100818247762983,189.66625,187.895,1/1
AK-47 | Red Laminate (Well-Worn),ok,,best_deal,2026-04-17T01:41:07.739376+00:00,67.13,,37,False,8,-0.2047051144633951,-0.1866496470546048,78.1425,64.90375,1/1->1/1
AK-47 | Redline (Battle-Scarred),ok,,best_deal,2026-04-17T01:41:12.248005+00:00,30.45,,50,True,8,-0.0265922175445679,-0.0293359599728754,31.32,30.5125,1/1
AK-47 | Redline (Field-Tested),ok,,best_deal,2026-04-17T01:41:17.496518+00:00,32.94,,50,True,8,0.0048669361101827,0.0029011830428964,32.6075,32.7675,1/1
AK-47 | Redline (Minimal Wear),ok,,best_deal,2026-04-17T01:41:22.489757+00:00,184.31,,50,True,8,0.0127455359765898,0.0096854877334893,184.84125,187.2825,1/1
AK-47 | Redline (Well-Worn),ok,,best_deal,2026-04-17T01:41:26.741235+00:00,30.11,,50,True,8,-0.0803665396141134,-0.0919637561019574,31.895,29.5225,1/1
AK-47 | Safari Mesh (Battle-Scarred),ok,,best_deal,2026-04-17T01:41:31.266311+00:00,0.07,,50,True,8,-0.5678571428571428,-0.4285714285714286,0.09125,0.06,1/1
AK-47 | Safari Mesh (Factory New),ok,,best_deal,2026-04-17T01:41:35.851813+00:00,17.98,,50,True,8,0.0684658312295816,0.0658983207549446,18.41875,19.77125,1/1
AK-47 | Safari Mesh (Field-Tested),ok,,best_deal,2026-04-17T01:41:40.557468+00:00,0.06,,50,True,8,-0.0208333333333333,0.0,0.06125,0.06,1/1
AK-47 | Safari Mesh (Minimal Wear),ok,,best_deal,2026-04-17T01:41:44.802205+00:00,0.21,,50,True,8,-0.4627775991412355,-0.4913419913419914,0.95875,0.85,1/1
AK-47 | Safari Mesh (Well-Worn),ok,,best_deal,2026-04-17T01:41:49.635488+00:00,0.05,,50,True,8,-1.3375,-1.2999999999999998,0.13125,0.0575,1/1
AK-47 | Safety Net (Battle-Scarred),ok,,best_deal,2026-04-17T01:42:02.319748+00:00,3.09,,27,False,8,-0.108330955323695,-0.1140605875152998,3.335,3.00875,1/1->1/1
AK-47 | Safety Net (Factory New),ok,,best_deal,2026-04-17T01:42:05.896681+00:00,27.02,,50,True,8,0.0674804936082699,0.0590158930322864,30.74375,32.965,1/1
AK-47 | Safety Net (Field-Tested),ok,,best_deal,2026-04-17T01:42:11.228781+00:00,3.07,,50,True,8,0.0152592946955583,0.0119807588563207,3.18875,3.23875,1/1
AK-47 | Safety Net (Minimal Wear),ok,,best_deal,2026-04-17T01:42:14.308050+00:00,4.64,,50,True,8,0.0159300844829788,0.0103990008545323,4.61375,4.6875,1/1
AK-47 | Safety Net (Well-Worn),ok,,best_deal,2026-04-17T01:42:26.125846+00:00,4.31,,13,False,8,-0.0629076256284536,-0.0708298745618889,4.42875,4.16625,1/1->1/1
AK-47 | Searing Rage (Battle-Scarred),ok,,best_deal,2026-04-17T01:42:30.983310+00:00,4.67,,50,True,8,0.0122819576473011,0.0010799136069113,4.72125,4.7875,1/1
AK-47 | Searing Rage (Factory New),ok,,best_deal,2026-04-17T01:42:34.554287+00:00,48.01,,50,True,8,0.007604993405604,0.0021052631578947,46.5075,46.86375,1/1
AK-47 | Searing Rage (Field-Tested),ok,,best_deal,2026-04-17T01:42:40.243803+00:00,5.53,,50,True,8,0.0141421665434247,0.0129162283523808,6.54,6.635,1/1
AK-47 | Searing Rage (Minimal Wear),ok,,best_deal,2026-04-17T01:42:44.477653+00:00,8.68,,50,True,8,-0.0189580885639199,-0.0242316784869975,10.52125,10.33375,1/1
AK-47 | Searing Rage (Well-Worn),ok,,best_deal,2026-04-17T01:42:50.082831+00:00,5.01,,50,True,8,0.0183246494799195,0.0121212121212122,4.90375,4.995,1/1
AK-47 | Slate (Battle-Scarred),ok,,best_deal,2026-04-17T01:42:54.010609+00:00,4.16,,50,True,8,0.0029289446603713,0.0024009638443091,4.3375,4.35,1/1
AK-47 | Slate (Factory New),ok,,best_deal,2026-04-17T01:42:58.587749+00:00,19.8,,50,True,8,0.0031166851361502,0.0009722377284061,21.69,21.76125,1/1
AK-47 | Slate (Field-Tested),ok,,best_deal,2026-04-17T01:43:03.926132+00:00,5.14,,50,True,8,0.0100666001755799,0.0077881208018194,5.16,5.2125,1/1
AK-47 | Slate (Minimal Wear),ok,,best_deal,2026-04-17T01:43:08.326492+00:00,7.37,,50,True,8,0.007407549268396,0.0040650406504065,8.20625,8.28625,1/1
AK-47 | Slate (Well-Worn),ok,,best_deal,2026-04-17T01:43:13.806924+00:00,4.2,,50,True,8,0.0017786583512512,0.0,4.23125,4.23875,1/1
AK-47 | Steel Delta (Battle-Scarred),ok,,best_deal,2026-04-17T01:43:18.303479+00:00,2.58,,50,True,8,0.023381302199395,0.0203119357795616,2.69,2.7575,1/1
AK-47 | Steel Delta (Factory New),ok,,best_deal,2026-04-17T01:43:22.921881+00:00,27.09,,50,True,8,0.0779898926252908,0.0678029585104558,33.1725,36.03375,1/1
AK-47 | Steel Delta (Field-Tested),ok,,best_deal,2026-04-17T01:43:26.120464+00:00,2.17,,50,True,8,-0.0654959562834526,-0.0651150479287591,2.4325,2.285,1/1
AK-47 | Steel Delta (Minimal Wear),ok,,best_deal,2026-04-17T01:43:31.116637+00:00,4.72,,50,True,8,-0.0427679892162155,-0.0463157894736843,5.07625,4.87,1/1
AK-47 | Steel Delta (Well-Worn),ok,,best_deal,2026-04-17T01:43:40.762568+00:00,2.71,,21,False,8,-0.0594682413163401,-0.0653388156925162,2.83625,2.68125,1/1->1/1
AK-47 | The Empress (Battle-Scarred),ok,,best_deal,2026-04-17T01:43:43.850229+00:00,95.19,,50,True,8,0.0033764283243889,-0.0113101176163126,100.18375,100.7425,1/1
AK-47 | The Empress (Factory New),ok,,best_deal,2026-04-17T01:43:49.276134+00:00,332.26,,50,True,8,-0.000833195967858,-0.013314212559099,330.57125,331.13,1/1
AK-47 | The Empress (Field-Tested),ok,,best_deal,2026-04-17T01:43:52.926485+00:00,100.82,,50,True,8,0.0251951972145971,0.0238077792235512,111.8225,114.7175,1/1
AK-47 | The Empress (Minimal Wear),ok,,best_deal,2026-04-17T01:43:56.922666+00:00,105.0,,50,True,8,-0.0137612795089804,-0.0185792054146329,103.6375,102.22875,1/1
AK-47 | The Empress (Well-Worn),ok,,best_deal,2026-04-17T01:44:02.703688+00:00,98.34,,50,True,8,-0.0036813714176959,-0.0063256703675151,98.78875,98.44125,1/1
AK-47 | The Oligarch (Battle-Scarred),ok,,best_deal,2026-04-17T01:44:06.252963+00:00,46.01,,50,True,8,-0.0061878720429461,-0.0176233808521152,49.46,49.16625,1/1
AK-47 | The Oligarch (Factory New),ok,,best_deal,2026-04-17T01:44:10.242810+00:00,391.4,,50,True,8,-0.0409932770779508,-0.0392185597575408,412.34375,396.03375,1/1
AK-47 | The Oligarch (Field-Tested),ok,,best_deal,2026-04-17T01:44:14.253627+00:00,95.77,,50,True,8,0.0080556675035951,0.0064681907546869,99.8975,100.6925,1/1
AK-47 | The Oligarch (Minimal Wear),ok,,best_deal,2026-04-17T01:44:20.386897+00:00,134.47,,50,True,8,-0.0136769863741484,-0.015390136709792,135.16125,133.34375,1/1
AK-47 | The Oligarch (Well-Worn),ok,,best_deal,2026-04-17T01:44:26.533529+00:00,54.33,,50,True,8,0.0109316256373978,0.0125660522493597,54.19875,54.79875,1/1
AK-47 | The Outsiders (Battle-Scarred),ok,,best_deal,2026-04-17T01:44:31.168923+00:00,8.37,,50,True,8,-0.02869657349581,-0.0290540471375154,8.870000000000001,8.625,1/1
AK-47 | The Outsiders (Factory New),ok,,best_deal,2026-04-17T01:44:35.335069+00:00,113.82,,50,True,8,-0.0172209267432379,-0.0147030579534012,114.3975,112.4475,1/1
AK-47 | The Outsiders (Field-Tested),ok,,best_deal,2026-04-17T01:44:39.049248+00:00,8.83,,50,True,8,-0.0148721311861879,-0.0169004690537286,8.715,8.5875,1/1
AK-47 | The Outsiders (Minimal Wear),ok,,best_deal,2026-04-17T01:44:42.735937+00:00,20.22,,50,True,8,-0.070457525619615,-0.0870922895520961,20.81,19.44125,1/1
AK-47 | The Outsiders (Well-Worn),ok,,best_deal,2026-04-17T01:44:53.794141+00:00,8.76,,35,False,8,-0.0051005100669423,-0.0011467889908256,8.82125,8.776250000000001,1/1->1/1
AK-47 | Uncharted (Battle-Scarred),ok,,best_deal,2026-04-17T01:44:58.984770+00:00,0.65,,50,True,8,-0.042578125,-0.0461538461538462,0.6737500000000001,0.64625,1/1
AK-47 | Uncharted (Factory New),ok,,best_deal,2026-04-17T01:45:03.620917+00:00,4.88,,50,True,8,0.0900560783798933,0.0788292011019283,5.28125,5.81,1/1
AK-47 | Uncharted (Field-Tested),ok,,best_deal,2026-04-17T01:45:07.748054+00:00,0.64,,50,True,8,-0.0188192236083931,-0.015625,0.69375,0.68125,1/1
AK-47 | Uncharted (Minimal Wear),ok,,best_deal,2026-04-17T01:45:12.009989+00:00,0.99,,50,True,8,0.0,0.0,1.00125,1.00125,1/1
AK-47 | Uncharted (Well-Worn),ok,,best_deal,2026-04-17T01:45:20.269201+00:00,1.38,,40,False,8,-0.3106868779762725,-0.3262566417454272,1.84375,1.40625,1/1->1/1
AK-47 | VariCamo Grey (Battle-Scarred),ok,,best_deal,2026-04-17T01:45:23.971738+00:00,0.13,,50,True,8,-0.2051181577043646,-0.2447552447552448,0.17375,0.145,1/1
AK-47 | VariCamo Grey (Factory New),ok,,best_deal,2026-04-17T01:45:27.685200+00:00,0.88,,50,True,8,-0.0947129023191361,-0.0942622950819672,1.09,0.9975,1/1
AK-47 | VariCamo Grey (Field-Tested),ok,,best_deal,2026-04-17T01:45:33.023313+00:00,0.06,,50,True,8,0.0,0.0,0.06,0.06,1/1
AK-47 | VariCamo Grey (Minimal Wear),ok,,best_deal,2026-04-17T01:45:36.157678+00:00,0.17,,50,True,8,-0.3259271099744244,-0.2941176470588234,0.26875,0.20625,1/1
AK-47 | VariCamo Grey (Well-Worn),ok,,best_deal,2026-04-17T01:45:44.542852+00:00,0.32,,23,False,8,-0.2413101409599254,-0.2456896551724138,0.39,0.315,1/1->1/1
AK-47 | Vulcan (Battle-Scarred),ok,,best_deal,2026-04-17T01:45:48.039534+00:00,120.18,,50,True,8,-0.016609564526295,-0.0063828552362461,120.9525,118.97375,1/1
AK-47 | Vulcan (Factory New),ok,,best_deal,2026-04-17T01:45:52.291672+00:00,733.24,,50,True,8,-0.0416663072466286,-0.0429643980191484,769.5525,738.9375,1/1
AK-47 | Vulcan (Field-Tested),ok,,best_deal,2026-04-17T01:45:57.492719+00:00,204.01,,50,True,8,-0.0001464493948486,0.0,211.40125,211.35375,1/1
AK-47 | Vulcan (Minimal Wear),ok,,best_deal,2026-04-17T01:46:01.118059+00:00,422.46,,50,True,8,-0.0261151976316011,-0.030916206571394,447.44125,436.125,1/1
AK-47 | Vulcan (Well-Worn),ok,,best_deal,2026-04-17T01:46:06.626451+00:00,140.17,,50,True,8,-0.0097073462238105,-0.0037880728863604,138.81875,137.4875,1/1
AK-47 | Wasteland Rebel (Battle-Scarred),ok,,best_deal,2026-04-17T01:46:17.887664+00:00,85.2,,15,False,8,-0.0578569544915036,-0.0391263787121191,87.875,83.0625,1/1->1/1
AK-47 | Wasteland Rebel (Factory New),ok,,best_deal,2026-04-17T01:46:28.786652+00:00,513.18,,20,False,8,-0.075765448970727,-0.0649587521931321,539.04125,501.5,1/1->1/1
AK-47 | Wasteland Rebel (Field-Tested),ok,,best_deal,2026-04-17T01:46:32.304213+00:00,84.92,,50,True,8,0.0012261933057439,-0.0010281091981662,88.825,88.97875,1/1
AK-47 | Wasteland Rebel (Minimal Wear),ok,,best_deal,2026-04-17T01:46:35.228173+00:00,152.17,,50,True,8,-0.01288280294449,-0.0111848007342696,152.80875,150.86875,1/1
AK-47 | Wasteland Rebel (Well-Worn),ok,,best_deal,2026-04-17T01:46:45.324246+00:00,91.56,,6,False,6,-0.2386385917772477,-0.1708629468615964,107.70333333333332,87.01833333333333,1/1->1/1
AK-47 | Wild Lotus (Battle-Scarred),ok,,best_deal,2026-04-17T01:46:53.540555+00:00,4088.99,,14,False,8,-0.0714228494128957,-0.0800016166735667,4251.90375,3968.8975,1/1->1/1
AK-47 | Wild Lotus (Factory New),ok,,best_deal,2026-04-17T01:47:04.678333+00:00,16108.88,,30,False,8,-0.0636158350394098,-0.0648797795029426,16588.075,15595.7925,1/1->1/1
AK-47 | Wild Lotus (Field-Tested),ok,,best_deal,2026-04-17T01:47:16.279813+00:00,8135.41,,22,False,8,-0.0715806961695571,-0.0702757015473101,8850.325,8253.73875,1/1->1/1
AK-47 | Wild Lotus (Minimal Wear),ok,,best_deal,2026-04-17T01:47:26.752388+00:00,11214.21,,11,False,8,-0.1057887257482032,-0.0965278499342864,12067.54625,10915.76875,1/1->1/1
AK-47 | Wild Lotus (Well-Worn),ok,,best_deal,2026-04-17T01:47:37.471315+00:00,5651.53,,21,False,8,-0.0357482083559563,-0.0347641708237999,5794.00875,5593.195,1/1->1/1
AK-47 | Wintergreen (Battle-Scarred),ok,,best_deal,2026-04-17T01:47:42.653612+00:00,0.64,,50,True,8,-0.0636526639344262,-0.0625,0.6725,0.6325000000000001,1/1
