item,status,error,sort_by,collected_at_utc,base_price,currency,n_listings,cap_hit,discount_sample_n,avg_discount,median_discount,avg_ask,avg_predicted,key_trace,steam_sales_7d_mean,steam_sales_7d_median,steam_sales_7d_p10,steam_sales_7d_p25,steam_sales_7d_p75,steam_sales_7d_p90,steam_sales_7d_min,steam_sales_7d_max,steam_sales_7d_n,steam_sales_7d_iqr_risk%,steam_sales_7d_band_risk%,steam_sales_7d_downside_risk%,steam_sales_7d_tail_ratio,steam_turnover_proxy,steam_discount_risk_score,steam_daily_ret_3d,steam_daily_ret_7d,steam_daily_slope_7d,steam_daily_ema_gap_3_14,steam_daily_range_14d_pct,steam_daily_downside_14d_pct,trade_days,steam_trade_currency,risk_collected_at_utc,risk_rule_trend,risk_rule_price,risk_rule_liquidity,risk_rule_tail,risk_rule_listings,risk_pass
Glock-18 | AXIA (Battle-Scarred),ok,,best_deal,2026-04-17T18:18:12.095412+00:00,39.49,,47,False,8,-0.0486733951362516,-0.0626051232263099,40.8075,38.9125,1/1->1/1,46.3874,46.715,44.3833,45.179,47.297,48.261,39.251,51.773,62,4.565895049086595,8.359382073580335,5.026580493841011,0.9500866959220806,1.319148936170213,-0.0916326272745635,-8.602520538525393e-05,-0.0234404536862004,0.0004226946213746,,0.0684819546608164,0.0444788574869875,7,3,2026-05-09T01:46:11.831923+00:00,True,True,True,True,True,True
Glock-18 | AXIA (Field-Tested),ok,,best_deal,2026-04-17T18:18:19.468831+00:00,40.81,,50,True,8,0.0066335487236363,0.0056762092793682,40.2425,40.51125,1/1,46.7862,46.375,45.5938,45.819,47.203,47.9894,42.527,89.981,407,2.958137228499002,5.12031325476316,1.6697231234851266,0.983154716981132,8.14,0.0091552414034616,-2.141488120088741e-05,0.0300099261056578,0.0038968832828851,0.0096486344138435,0.0442226767033225,0.0291355698086539,7,3,2026-05-08T23:06:44.952292+00:00,True,True,True,True,True,True
Glock-18 | AXIA (Minimal Wear),ok,,best_deal,2026-04-17T18:18:24.593912+00:00,52.91,,50,True,8,-0.0259693063076425,-0.0358639463108552,56.05375,54.69,1/1,59.7148,59.609,56.241,57.9218,61.091,62.0243,53.039,74.87,140,5.30722701909745,9.684868742757237,5.640142812167172,0.9434984649968964,2.8,-0.070775062496978,-0.0170844801507599,-0.0256931244674575,-0.0004574142766141,,0.176067944836865,0.0249579549276825,7,3,2026-05-09T00:56:54.634885+00:00,True,True,True,True,True,True
Glock-18 | Coral Bloom (Factory New),ok,,best_deal,2026-04-17T18:24:12.183872+00:00,4.18,,50,True,8,0.0038678354067346,-0.0078740157480315,5.395,5.395,1/1,4.1527,4.081,4.001,4.018,4.174,4.222,3.474,6.338,475,3.756592096708179,5.321838803669903,1.9264574854913687,0.980396961529037,9.5,0.0050270465332196,-0.0327395281656235,-0.030639324487334,-0.0077040513417731,-0.0330886258645725,0.1032852165256346,0.0,7,3,2026-05-08T23:15:56.338371+00:00,True,True,True,True,True,True
Glock-18 | Fully Tuned (Battle-Scarred),ok,,best_deal,2026-04-17T18:26:33.863831+00:00,54.74,,44,False,8,-0.00943094629156,-0.0077639751552794,55.25625,54.74,1/1->1/1,53.4929,53.054,50.966,51.815,54.538,56.644,47.158,62.383,377,5.09039517393897,10.614492764460326,3.90332174924149,0.960643872281072,8.568181818181818,-0.0288475753969852,0.0272310084575415,-0.0135484575882288,-0.0011207700072387,,0.0898836994646483,0.0387483847147868,7,3,2026-05-09T00:09:50.891403+00:00,True,True,True,True,True,True
Glock-18 | Fully Tuned (Well-Worn),ok,,best_deal,2026-04-17T18:27:10.327500+00:00,71.6,,36,False,8,-0.003881158659527,-0.0049799419006778,71.965,71.68625,1/1->1/1,68.8238,68.906,66.939,68.021,69.951,71.158,50.961,73.298,473,2.8042624789680204,6.130146838738936,2.858022951362774,0.9714538646852232,13.13888888888889,-0.0094530825417653,-0.0370567350400322,-0.029706555430028,-0.0047229003830698,-0.0098254501763964,0.0827648490095682,0.008769834753922,7,3,2026-05-08T23:50:21.221674+00:00,True,True,True,True,True,True
Glock-18 | Glockingbird (Minimal Wear),ok,,best_deal,2026-04-17T18:28:12.290645+00:00,3.15,,50,True,8,-0.0255782534645768,-0.0153092812517589,3.35625,3.2725,1/1,3.0283,3.019,2.893,2.939,3.093,3.194,2.799,3.415,933,5.085361423901196,9.939570055806891,4.160750255919173,0.9582643259357402,18.66,-0.0413140857538461,0.0463553913335574,0.0580842391304348,0.0076676284177906,0.0046812307407102,0.1239165329052969,0.0706260032102729,7,3,2026-05-09T00:55:22.359967+00:00,True,True,True,True,True,True
Glock-18 | Gold Toof (Field-Tested),ok,,best_deal,2026-04-17T18:28:44.138406+00:00,32.7,,50,True,8,0.0346029714497254,0.0316534436619336,39.20625,40.60375,1/1,38.5927,38.225,36.6453,36.976,39.538,41.393,33.969,42.544,182,6.638561178668498,12.302067489447492,4.093261160789482,0.9586736429038588,3.64,0.0070007194529281,0.0502122207095379,0.0006613083731812,0.0091985168740437,0.0109777470838796,0.0985969193228611,0.0527426160337553,7,3,2026-05-08T22:02:31.571080+00:00,True,True,True,True,True,True
Glock-18 | Gold Toof (Minimal Wear),ok,,best_deal,2026-04-17T18:28:47.842751+00:00,45.89,,50,True,8,0.004527291264593,0.0024536134537092,48.16875,48.395,1/1,63.9412,63.708,60.837,62.196,65.472,68.003,56.343,70.195,69,5.123457176280702,11.207171588897294,4.490062745147096,0.9549350160105482,1.38,-0.0328417970457477,-0.0045104303702311,0.0676386112837394,0.0008228142683882,0.0172788101165337,0.1354697627587941,0.0682304449059215,7,3,2026-05-08T23:12:49.952640+00:00,True,True,True,True,True,True
Glock-18 | Green Line (Factory New),ok,,best_deal,2026-04-17T18:29:07.468649+00:00,10.26,,50,True,8,-0.0024487255672541,-0.0008424599831509,12.21,12.18125,1/1,23.2263,22.709,21.416,22.177,23.368,24.713,17.397,46.373,245,5.127807700753022,14.195115020472484,5.56696503532633,0.9430622220265094,4.9,-0.0427013356876745,-0.0175841654148626,-0.0136621717530163,-0.0118685339873188,-0.025589338339678,0.1032559812915991,0.0192030940816693,7,3,2026-05-08T23:44:57.410451+00:00,True,True,True,True,True,True
Glock-18 | Grinder (Factory New),ok,,best_deal,2026-04-17T19:09:39.094467+00:00,18.37,,50,True,8,0.0800354238092803,0.0721952157517399,20.135,21.96,1/1,17.4394,17.414,16.878,17.21,17.741,17.983,13.778,22.453,121,3.0448295239515053,6.336227163778572,3.0735002350998397,0.969220167681176,2.42,0.0599809435794046,-0.0537325214253495,-0.0106113305429463,-0.008238821556815,-0.016280466102607,0.1261097539176547,0.0540427813859263,7,3,2026-05-08T21:28:42.341201+00:00,True,True,True,True,True,True
Glock-18 | Grinder (Minimal Wear),ok,,best_deal,2026-04-17T19:09:56.888317+00:00,3.33,,50,True,8,-0.016856618223152,-0.0161982370089707,3.47625,3.41875,1/1,3.7302,3.627,3.529,3.592,3.6507,3.739,3.27,11.846,196,1.5736421639590363,5.6297249477239815,2.627204975604521,0.972980424593328,3.92,-0.02928936592385,0.007810320781032,-0.0168707482993196,-0.0002532969752361,,0.0733462496540271,0.0077497924162745,7,3,2026-05-09T00:31:35.642505+00:00,True,True,True,True,True,True
Glock-18 | Ironwork (Factory New),ok,,best_deal,2026-04-17T19:11:22.208414+00:00,23.71,,50,True,8,0.1051289549907989,0.1069110830172777,27.56625,30.81625,1/1,28.0399,28.329,26.275,27.607,29.085,29.3782,22.935,29.949,77,5.271060167832274,11.06708654453119,7.325275767745257,0.9274947933213314,1.54,0.039972871645745,-0.020170152428217,-0.0381389845843338,-0.0082508732290161,-0.0091686194906369,0.0720487681342932,0.0112333128323865,7,3,2026-05-08T21:20:34.907622+00:00,True,True,True,True,True,True
Glock-18 | Mirror Mosaic (Field-Tested),ok,,best_deal,2026-04-17T19:11:59.065938+00:00,7.33,,50,True,8,-0.0413181890995095,-0.0350658940529845,7.7125,7.40625,1/1,7.8768,7.853,7.331,7.562,8.163,8.379,6.753,8.924,407,7.630002031281738,13.304895388990442,6.627056672760504,0.9335285878008404,8.14,-0.0883698319124379,-0.023168521874191,-0.0354038854805726,-0.0133782521500752,-0.0361492265530188,0.1184576652974693,0.0186829203657082,7,3,2026-05-09T01:31:27.956709+00:00,True,True,True,True,True,True
Glock-18 | Moonrise (Factory New),ok,,best_deal,2026-04-17T19:12:16.283702+00:00,4.35,,50,True,8,0.0156692461955316,0.0156456456456456,4.39375,4.46375,1/1,4.7142,4.468,4.417,4.443,4.542,4.6174,3.984,15.273,405,2.1000381825124133,4.250986381570577,1.081837851597305,0.9885854968666068,8.1,0.0240316955259804,0.0014539760653171,-0.0347132384648554,-0.0007462384267092,-0.0122159194294774,0.0569577842305114,0.0078177350904623,7,3,2026-05-08T22:38:55.224112+00:00,True,True,True,True,True,True
Glock-18 | Neo-Noir (Field-Tested),ok,,best_deal,2026-04-17T19:12:55.213281+00:00,40.51,,50,True,8,-0.0036455164349182,-0.0027973729019703,40.86125,40.71125,1/1,48.8879,48.5365,46.377,47.1295,49.434,51.722,40.807,60.047,66,4.713845348235448,10.933175693781076,4.417248439797975,0.9555077106919536,1.32,-0.0405082411350799,-0.0538009548292324,-0.0242994193385507,-0.0007438602703041,-0.019805625537374,0.1213101321775879,0.0,7,3,2026-05-08T23:49:35.422182+00:00,True,True,True,True,True,True
Glock-18 | Nuclear Garden (Minimal Wear),ok,,best_deal,2026-04-17T19:14:22.121025+00:00,5.01,,50,True,8,-0.0186041240120932,-0.0160075329566855,5.58375,5.484999999999999,1/1,6.6132,6.614,6.245,6.387,6.795,6.952,5.767,8.831,386,6.169479223371444,10.690739732655896,5.579749591725636,0.944209253099486,7.72,-0.0555912902306982,0.0431502715751357,-0.0073223259152908,0.0070565935431615,0.0215282475540572,0.2147816025455597,0.1199016488284639,7,3,2026-05-09T00:36:48.886125+00:00,True,True,True,True,True,True
Glock-18 | Off World (Factory New),ok,,best_deal,2026-04-17T19:15:20.948639+00:00,12.27,,50,True,8,0.0714887035139596,0.0696659497400817,13.405,14.43625,1/1,11.177,11.3805,10.193,11.0473,11.552,11.6105,8.494,16.921,106,4.515522948912944,12.682293996600166,10.624496734365216,0.8956548482052634,2.12,-0.0248731719493236,-0.0408551068883609,-0.0111754229741761,-0.0072831810621725,-0.035671534993603,0.1101355306407312,0.0055382952856951,7,3,2026-05-08T21:32:27.935737+00:00,True,True,True,True,True,True
Glock-18 | Royal Legion (Minimal Wear),ok,,best_deal,2026-04-17T19:20:10.827194+00:00,8.5,,50,True,8,-0.040217197815057,-0.040850438484557,8.73875,8.40125,1/1,9.0315,8.533,8.193,8.3773,9.2477,9.803,7.645,25.486,86,9.637380280130657,17.82649615235566,3.764601671926035,0.9601546935427164,1.72,-0.0691718364536333,-0.0385585206976256,0.0832790766498965,0.0183101506678417,0.0229275410928255,0.1915637635231122,0.0792263140640366,7,3,2026-05-09T01:29:26.982445+00:00,True,True,True,True,True,True
Glock-18 | Sacrifice (Factory New),ok,,best_deal,2026-04-17T19:20:38.063734+00:00,20.61,,50,True,8,0.0015151185767007,-0.0026179720463864,22.26,22.3025,1/1,18.6805,18.688,17.8822,18.314,19.121,19.8066,15.358,20.429,77,4.320012847621844,10.301651454725508,4.313589036696009,0.9568814212328768,1.54,-0.0335240974578606,-0.0492250399937059,-0.0490255226503685,-0.0118791150080052,-0.0567638033833086,0.2377668671043196,0.0,7,3,2026-05-08T23:24:35.585352+00:00,True,True,True,True,True,True
Glock-18 | Shinobu (Battle-Scarred),ok,,best_deal,2026-04-17T19:22:30.705000+00:00,4.62,,50,True,8,0.0181687449062231,0.0117065662089358,56.55375,58.62375,1/1,5.0617,5.034,4.961,4.975,5.111,5.177,4.68,5.825,1487,2.6868443408341096,4.26734101191298,1.4422032123594744,0.9854986094557012,29.74,0.0335007900459028,-0.0016019223067681,-0.0202397327569268,-0.005536009491832,-0.0057334048956876,0.0497392699558765,0.0160449257922182,7,3,2026-05-08T22:31:15.221507+00:00,True,True,True,True,True,True
Glock-18 | Shinobu (Field-Tested),ok,,best_deal,2026-04-17T19:22:40.951323+00:00,5.49,,50,True,8,0.0111816385859219,0.010948905109489,5.415,5.47625,1/1,6.1252,6.065,5.864,5.938,6.29,6.444,5.762,6.846,3603,5.746751126493834,9.469078560700058,3.281525501208132,0.966859027205276,72.06,0.0156399769313585,-0.0086035737921905,-0.0346383115836957,-0.0067135401908751,-0.0253285219207363,0.0727636849132176,0.0,7,3,2026-05-08T22:50:58.654061+00:00,True,True,True,True,True,True
Glock-18 | Shinobu (Minimal Wear),ok,,best_deal,2026-04-17T19:22:46.867779+00:00,10.05,,50,True,8,-0.0003760192166274,0.0,10.09875,10.095,1/1,11.1224,11.043,10.699,10.855,11.301,11.649,10.55,12.138,1229,4.009925915270083,8.541322016830893,3.0928576566208674,0.9688490446436656,24.58,-0.0031465849799833,0.0303086135421464,0.0270915602902011,0.0026891119421495,0.0027310963169586,0.0638412017167382,0.0294170243204576,7,3,2026-05-08T23:34:28.322198+00:00,True,True,True,True,True,True
Glock-18 | Shinobu (Well-Worn),ok,,best_deal,2026-04-17T19:22:52.467458+00:00,4.87,,50,True,8,0.0098763986842777,0.0072571777117231,4.92625,4.97375,1/1,5.1391,5.099,5.003,5.054,5.205,5.361,4.901,5.61,1569,2.9382576715767312,6.966200307446822,1.8680313673600453,0.98117277897627,31.38,0.0214016218990243,-0.0017685203379839,-0.0112884390813545,-0.0023671214681695,-0.0116196376816953,0.0496062992125983,0.0,7,3,2026-05-08T22:55:45.420147+00:00,True,True,True,True,True,True
Glock-18 | Snack Attack (Field-Tested),ok,,best_deal,2026-04-17T19:23:22.903489+00:00,17.85,,50,True,8,-0.0008863190872332,0.0052219321148824,18.51125,18.5,1/1,19.4292,19.2695,18.56,19.076,19.5463,20.715,17.864,27.199,76,2.4205834517118467,11.091552920346698,3.6517200914088175,0.9631801551674926,1.52,-0.0293755091856904,0.0009898411044542,-0.0103018440300814,0.0031491447116588,-0.0031994871264994,0.0887113563026959,0.0105912355574059,7,3,2026-05-08T23:38:02.942666+00:00,True,True,True,True,True,True
Glock-18 | Snack Attack (Well-Worn),ok,,best_deal,2026-04-17T19:23:36.948953+00:00,16.11,,38,False,8,-0.035491199409052,-0.0312039847210277,16.6475,16.075,1/1->1/1,15.2696,15.406,14.463,15.095,15.706,15.8285,12.759,16.006,56,4.001414575365424,8.942604914339608,6.175669303714579,0.938790081786317,1.4736842105263157,-0.08938100730654,0.0238283047393677,-0.0136470141219682,-0.0015353680833296,,0.1140252319347694,0.0265481043947224,7,3,2026-05-09T01:17:16.010302+00:00,True,True,True,True,True,True
Glock-18 | Trace Lock (Factory New),ok,,best_deal,2026-04-17T19:25:47.399805+00:00,10.91,,50,True,8,-0.0174152153987168,-0.0155820348304308,11.1,10.91,1/1,11.9408,11.884,11.4596,11.614,12.074,12.2352,4.885,23.456,379,3.852338201795517,6.495377194157852,3.554200723569613,0.9642881184786268,7.58,-0.0342874768774388,-0.0352663917178689,-0.0195038494439692,-0.0067011211740635,-0.0052072188823193,0.1189146745768626,0.0301867038911184,7,3,2026-05-09T00:33:10.212581+00:00,True,True,True,True,True,True
Glock-18 | Vogue (Factory New),ok,,best_deal,2026-04-17T19:27:17.699235+00:00,15.62,,50,True,8,-0.0148438076992892,-0.0217185070936309,16.0375,15.805,1/1,17.59,17.267,16.972,17.163,17.3953,17.6281,2.033,56.088,240,1.3206367254121585,3.729960204661732,1.6770892552586594,0.9829153877338276,4.8,-0.016346140380617,0.0205965499336526,0.0274131722615866,0.0036365295733879,0.0032208999265417,0.0457885811192763,0.0353306953080836,7,3,2026-05-09T00:25:17.904410+00:00,True,True,True,True,True,True
Glock-18 | Vogue (Field-Tested),ok,,best_deal,2026-04-17T19:27:21.581271+00:00,4.0,,50,True,8,0.0119753357048687,0.008118738480864,4.43,4.4825,1/1,4.6937,4.675,4.4692,4.563,4.8427,4.933,3.907,5.135,3024,5.959051494556535,9.88133029379807,4.38460063489358,0.9559786096256684,60.48,0.003904006532487,-0.0099872503187421,-0.0230656322080101,-0.0002690130503484,-0.0048625091822877,0.0633183086499248,0.0255419617943764,7,3,2026-05-08T22:49:01.469484+00:00,True,True,True,True,True,True
Glock-18 | Vogue (Minimal Wear),ok,,best_deal,2026-04-17T19:27:25.157285+00:00,6.23,,50,True,8,0.0014938398456623,0.0,6.5375,6.547499999999999,1/1,7.5165,7.525,7.101,7.266,7.792,7.976,6.619,8.206,995,6.997937870019289,11.6410563427127,5.640923302068787,0.9436544850498338,19.9,-0.0285124674528044,0.0105078809106831,-0.0388262429523321,0.0011849630897924,-0.0017599956142836,0.0705239301426476,0.0301293160911878,7,3,2026-05-08T23:24:48.633582+00:00,True,True,True,True,True,True
Glock-18 | Warhawk (Factory New),ok,,best_deal,2026-04-17T19:27:55.091265+00:00,20.02,,50,True,8,0.1109863797088596,0.105638626012968,21.79,24.52375,1/1,16.462,16.148,15.969,16.018,17.218,17.449,14.432,17.923,67,7.2895152472360545,8.990402138257819,1.0873526910460471,0.9889150359177606,1.34,0.1074971699466019,0.0003412651630314,-0.047219431475681,-0.0155486829357649,-0.0537555564684214,0.1744200471405532,0.0078774345614688,7,3,2026-05-08T21:17:58.334846+00:00,True,True,True,True,True,True
Glock-18 | Water Elemental (Battle-Scarred),ok,,best_deal,2026-04-17T20:09:30.814215+00:00,19.56,,33,False,8,-0.0349479953932352,-0.0393520046196996,20.15125,19.47125,1/1->1/1,21.1174,21.312,20.8293,20.9522,21.546,22.18,1.954,22.457,74,2.811899192135386,6.396147252976217,2.28579275857824,0.9773507882882884,2.242424242424242,-0.0475885262228711,-0.0204034898898531,0.0168049250077251,0.0002103685286843,,0.1179110757866192,0.0205713217074195,7,3,2026-05-09T01:15:56.322957+00:00,True,True,True,True,True,True
Glock-18 | Water Elemental (Factory New),ok,,best_deal,2026-04-17T20:09:36.653159+00:00,42.91,,50,True,8,0.0038649723974043,0.0,42.24625,42.41375,1/1,45.9727,46.085,44.498,44.9415,46.544,47.5426,37.759,59.473,95,3.4857643775545037,6.622626036756602,3.452048715868337,0.9655636324183572,1.9,-0.0214075548032999,-0.0030211480362537,0.0413472836121522,0.0083774775051236,0.0250803714654923,0.0858800773694391,0.0771545239630346,7,3,2026-05-08T23:16:15.109687+00:00,True,True,True,True,True,True
Glock-18 | Water Elemental (Field-Tested),ok,,best_deal,2026-04-17T20:09:42.577304+00:00,19.42,,50,True,8,0.0133352401868276,0.0111145296618633,19.78875,20.05875,1/1,22.6505,22.66,22.1369,22.404,22.952,23.349,18.56,23.665,492,2.4193726407805647,5.351316747974656,2.309441292686693,0.9769152691968226,9.84,0.010941412904008,0.0270054188504931,0.0467179719330013,0.0058516548582764,0.0100373411028418,0.0446328172303433,0.0446328172303433,7,3,2026-05-08T22:44:21.675989+00:00,True,True,True,True,True,True
Glock-18 | Water Elemental (Minimal Wear),ok,,best_deal,2026-04-17T20:09:47.204947+00:00,20.32,,50,True,8,-0.006887767244525,-0.0085042521260632,20.50875,20.36875,1/1,23.6304,23.5465,22.887,23.207,23.972,24.4936,20.978,29.151,278,3.2373552711761144,6.798869253165414,2.790896472340719,0.9719915911069584,5.56,-0.0184586551804189,0.0103312841530054,0.0371636427381891,0.002210452121069,,0.0495225217611762,0.0358319952674722,7,3,2026-05-09T00:02:08.573171+00:00,True,True,True,True,True,True
Glock-18 | Wraiths (Factory New),ok,,best_deal,2026-04-17T20:11:20.103336+00:00,19.34,,42,False,8,0.1390992609375072,0.1404658834826649,23.08125,26.81,1/1->1/1,17.2474,17.262,16.4107,16.912,17.8957,18.2195,9.747,19.576,158,5.703468348852595,10.48737780766957,4.935816412908624,0.9506835824354072,3.761904761904762,0.1032967109137426,-0.0194094683015341,0.0805865244789141,0.0100058217221389,0.0299767203483509,0.1620500168218009,0.1407424021531905,7,3,2026-05-08T21:11:49.368500+00:00,True,True,True,True,True,True
M4A1-S | Atomic Alloy (Field-Tested),ok,,best_deal,2026-04-17T21:16:13.825562+00:00,32.46,,50,True,8,-0.0206395922330413,-0.0112697703094001,34.4575,33.78625,1/1,34.2422,33.943,33.132,33.629,34.22,34.8266,31.582,45.185,52,1.7259405061590702,4.948864266898743,2.3684225896700566,0.9761070029166544,1.04,-0.0381312147812238,0.0304983955959845,0.0059052572594433,0.0027148705542531,-0.0080988299751452,0.0935580631338381,0.0393086701899729,7,3,2026-05-09T00:44:15.645822+00:00,True,True,True,True,True,True
M4A1-S | Atomic Alloy (Minimal Wear),ok,,best_deal,2026-04-17T21:16:18.532320+00:00,57.97,,50,True,8,-0.016392118035562,-0.0114432165406175,57.50375,56.575,1/1,62.0489,62.774,60.305,61.1055,62.8965,63.0642,57.38,64.897,55,2.886433119684642,4.4468153343572565,3.9791196943056217,0.9606684296046134,1.1,-0.0497389290839398,0.0026990660753667,0.0135365696626319,0.0031323305655138,,0.1210357477488922,0.0287284219218981,7,3,2026-05-09T00:29:38.709664+00:00,True,True,True,True,True,True
M4A1-S | Basilisk (Minimal Wear),ok,,best_deal,2026-04-17T21:16:48.743822+00:00,10.63,,50,True,8,-0.0011852294913855,0.0,11.02,11.00625,1/1,12.619,12.6075,11.8089,12.0488,13.015,13.676,10.355,16.776,300,7.656708138521282,14.795942626198594,6.328552183215789,0.9366567519333728,6.0,-0.0475687905232582,-0.0207212907307814,0.0389327068300051,-0.0021430813109193,-0.0216729194430688,0.1378614117267001,0.0374737522209659,7,3,2026-05-08T23:39:43.509732+00:00,True,True,True,True,True,True
M4A1-S | Black Lotus (Battle-Scarred),ok,,best_deal,2026-04-17T21:17:05.341670+00:00,5.7,,50,True,8,-0.0202402896450752,-0.028218782660628,6.0025,5.89,1/1,6.2719,6.271,6.056,6.133,6.371,6.5177,5.802,6.808,768,3.7947033594285697,7.361405634656158,3.427988328895548,0.9657151969382872,15.36,-0.0302445069473245,-0.0014481094127111,-0.0200536870361597,-0.0049262333297493,-0.0093643593788784,0.0416532388011602,0.014824363519175,7,3,2026-05-09T00:43:12.280505+00:00,True,True,True,True,True,True
M4A1-S | Black Lotus (Factory New),ok,,best_deal,2026-04-17T21:17:08.343024+00:00,20.15,,50,True,8,-0.0017890674535433,0.0,20.4475,20.41125,1/1,22.9729,22.706,22.312,22.544,22.959,23.3038,12.696,53.897,739,1.8064763264542096,4.317260772475386,1.7150642713806197,0.9826477583017704,14.78,0.0050224298101185,-0.0079992967651194,-0.0157858015000871,-0.0024657351031824,-0.0093393052167328,0.0254319893664155,0.0,7,3,2026-05-08T23:42:21.642933+00:00,True,True,True,True,True,True
M4A1-S | Black Lotus (Field-Tested),ok,,best_deal,2026-04-17T21:17:13.884363+00:00,5.89,,50,True,8,0.0146791149565391,0.0148148248504291,6.2775,6.37,1/1,6.4099,6.372,6.146,6.266,6.555,6.718,6.003,7.101,6227,4.5086506809778575,8.923696157506358,3.5257960342595043,0.9645323289391086,124.54,0.0213967971002378,-0.0213329180940515,-0.0327793167128347,-0.0062322541298298,-0.0184714602278212,0.0642800318217979,0.0074781225139219,7,3,2026-05-08T22:40:38.369934+00:00,True,True,True,True,True,True
M4A1-S | Black Lotus (Minimal Wear),ok,,best_deal,2026-04-17T21:17:18.292028+00:00,8.86,,50,True,8,-0.0104608199337568,-0.0135811735197993,9.75375,9.65625,1/1,10.551,10.426,10.158,10.242,10.828,11.152,9.168,11.451,1803,5.553975926452455,9.420907970808452,2.540043597763252,0.97429503165164,36.06,-0.0044831476117317,-0.0276253547776726,-0.0087761597068183,-0.0038010449886496,-0.0161461692106312,0.0598365440747227,0.0,7,3,2026-05-09T00:13:07.273557+00:00,True,True,True,True,True,True
M4A1-S | Black Lotus (Well-Worn),ok,,best_deal,2026-04-17T21:17:23.496247+00:00,6.65,,50,True,8,-0.0081903685425216,-0.0063398140321216,7.35,7.2875,1/1,7.262,7.257,6.9142,7.008,7.526,7.651,6.381,8.482,353,7.13302120627926,10.14596529881575,4.720462682456618,0.952762849662395,7.06,-0.0372682945309859,0.072085008615738,0.0287997795232191,-0.0006397631986939,,0.1004553978033753,0.0672381462630591,7,3,2026-05-09T00:06:03.057336+00:00,True,True,True,True,True,True
M4A1-S | Blood Tiger (Factory New),ok,,best_deal,2026-04-17T21:17:28.054872+00:00,31.89,,50,True,8,0.0743167964490589,0.0692646556304686,37.2875,40.3425,1/1,37.0764,37.371,35.6718,36.3413,37.741,38.6663,32.788,43.33,100,3.77517774109677,8.076566225415634,4.582969220312664,0.9545315886650076,2.0,0.0380295293403255,-0.0272344307601491,0.0075033348154733,-0.0074908363574112,0.0186078224844941,0.1722844375793016,0.110829149886909,7,3,2026-05-08T21:30:21.460938+00:00,True,True,True,True,True,True
M4A1-S | Blood Tiger (Minimal Wear),ok,,best_deal,2026-04-17T21:17:36.075009+00:00,5.8,,50,True,8,-0.0474683011089289,-0.0388310195524903,6.07625,5.80125,1/1,6.4984,6.442,6.07,6.175,6.735,6.87,5.004,10.818,221,8.61750584759326,12.31072263941893,5.724486027329802,0.9422539583980132,4.42,-0.0900331756514591,0.0632166098543538,0.1232607628089703,0.0210970136711133,0.0584250150723422,0.144855727193238,0.144855727193238,7,3,2026-05-09T01:44:00.419310+00:00,True,True,True,True,True,True
M4A1-S | Control Panel (Well-Worn),ok,,best_deal,2026-04-17T21:20:45.090828+00:00,5.65,,50,True,8,-0.0367769654763714,-0.0271487591899077,5.96625,5.75625,1/1,6.1835,6.161,5.989,6.099,6.2447,6.4483,5.674,7.645,202,2.356270720465751,7.427832133904744,2.781596183391278,0.972082454147054,4.04,-0.0505443165813736,0.0186234817813766,0.0419082325658439,0.0040457210352267,0.0207598217407638,0.0823529411764705,0.0823529411764705,7,3,2026-05-09T01:20:21.630421+00:00,True,True,True,True,True,True
M4A1-S | Decimator (Field-Tested),ok,,best_deal,2026-04-17T21:21:49.461686+00:00,13.63,,50,True,8,0.0025442266564236,0.0,13.72625,13.76125,1/1,15.7095,15.632,15.264,15.343,15.969,16.353,14.896,17.469,841,3.9848499315700656,6.932111142939,2.342531589165793,0.976458546571136,16.82,0.0041370647587827,-0.0109594308786771,-0.04005971634735,-0.0056148120977889,-0.0135230981691889,0.0583203732503887,0.0031104199066874,7,3,2026-05-08T23:21:38.620321+00:00,True,True,True,True,True,True
M4A1-S | Decimator (Minimal Wear),ok,,best_deal,2026-04-17T21:21:55.256895+00:00,20.45,,50,True,8,-0.0022247251576531,0.0,20.70375,20.65875,1/1,24.8569,24.731,23.708,23.9445,25.516,26.389,19.877,28.439,355,6.322188205287051,10.785737561803767,4.115557450848671,0.9586349116493468,7.1,-0.0252105992885668,0.0411532876996474,0.055072098204902,-0.0046235161898468,0.0014455650950044,0.0688926963382077,0.0521974738016496,7,3,2026-05-08T23:43:09.513347+00:00,True,True,True,True,True,True
M4A1-S | Fizzy POP (Factory New),ok,,best_deal,2026-04-17T21:23:21.679068+00:00,13.78,,50,True,8,0.0663133829099773,0.0586789223422301,16.8,17.99625,1/1,14.8599,14.9145,14.224,14.5717,15.213,15.3532,11.916,17.027,124,4.31564142423569,7.598974421093002,4.646733827280131,0.9537027724697442,2.48,0.0306776295161076,-0.0259473090450593,0.0072742245402142,-0.0057786377749639,0.0083417725911303,0.1179997274833083,0.0801199073443248,7,3,2026-05-08T21:35:46.802895+00:00,True,True,True,True,True,True
M4A1-S | Flashback (Battle-Scarred),ok,,best_deal,2026-04-17T21:23:43.631655+00:00,3.31,,50,True,8,-0.0094927232868358,-0.0108504256965943,3.45625,3.435,1/1,3.8595,3.907,3.653,3.788,3.955,4.009,3.124,4.099,213,4.326985360798037,9.223992745174254,6.58116336312994,0.9349884822114154,4.26,-0.0608846420350604,0.0158284401327546,0.0596537949400799,0.0067932746906748,,0.0562955516461423,0.0562955516461423,7,3,2026-05-09T00:10:09.760972+00:00,True,True,True,True,True,True
