item,status,error,sort_by,collected_at_utc,base_price,currency,n_listings,cap_hit,discount_sample_n,avg_discount,median_discount,avg_ask,avg_predicted,key_trace,steam_sales_7d_mean,steam_sales_7d_median,steam_sales_7d_p10,steam_sales_7d_p25,steam_sales_7d_p75,steam_sales_7d_p90,steam_sales_7d_min,steam_sales_7d_max,steam_sales_7d_n,steam_sales_7d_iqr_risk%,steam_sales_7d_band_risk%,steam_sales_7d_downside_risk%,steam_sales_7d_tail_ratio,steam_turnover_proxy,steam_discount_risk_score,steam_daily_ret_3d,steam_daily_ret_7d,steam_daily_slope_7d,steam_daily_ema_gap_3_14,steam_daily_range_14d_pct,steam_daily_downside_14d_pct,trade_days,steam_trade_currency,risk_collected_at_utc
AK-47 | Aquamarine Revenge (Minimal Wear),ok,,best_deal,2026-04-17T00:32:58.323907+00:00,73.6,,50,True,8,-0.0014349808811427,0.0004162619675314,72.48875,72.3825,1/1,87.6595,86.245,82.0838,83.2715,90.1,92.1274,79.843,111.96,63,7.789800306869184,11.45751458769443,4.747004032649067,0.9517514058786016,1.26,-0.0418228524246853,0.0511872210147468,0.009686235556229,-0.0022151089306204,,0.1032476086195302,0.0676367436095533,7,3,2026-04-27T02:26:55.617767+00:00
P90 | Glacier Mesh (Minimal Wear),ok,,best_deal,2026-04-18T15:36:05.156429+00:00,8.82,,29,False,8,-0.0047805901506453,-0.0004210294279731,11.43875,11.38625,1/1->1/1,8.6337,8.5,8.04,8.3055,8.8283,9.3345,7.863,9.672,4,6.055341278941824,14.993571701587976,5.3279590442104885,0.9458823529411764,0.13793103448275862,-0.056937861753171566,-0.126033912324235,0.07183161098078994,-0.004113925749010116,,0.3209511416065304,0.17674198509404943,7,3,2026-04-27T03:25:07.589554+00:00
P90 | Module (Factory New),ok,,best_deal,2026-04-18T15:38:23.731192+00:00,3.76,,50,True,8,-0.0410204353321285,-0.0528940733146767,4.03,3.885,1/1,4.4338,4.363,4.0573,4.1917,4.94,4.9926,2.949,5.257,144,16.877170824123784,21.094771978889458,6.894762957282709,0.9299335319734127,2.88,-0.09819143039307145,-0.12194827169446454,-0.29191033138401556,-0.04751125443023927,-0.057705823857686855,0.4616655196145905,0.04941500344115623,7,3,2026-04-27T03:25:17.174649+00:00
P90 | Nostalgia (Field-Tested),ok,,best_deal,2026-04-18T15:40:38.553124+00:00,4.43,,50,True,8,0.0309156064639958,0.0228578892371996,4.74375,4.895,1/1,5.0929,5.1355,4.624,4.879,5.4345,5.562,2.948,5.837,160,10.90734159319838,18.417797325688714,10.04339374423218,0.9003991821633724,3.2,-0.057053345170367996,-0.060396409872849555,-0.03680276020701534,-0.014431005768245289,-0.04031922472056537,0.19542288557213933,0.026865671641791176,7,3,2026-04-27T03:25:24.925435+00:00
P90 | Nostalgia (Minimal Wear),ok,,best_deal,2026-04-18T15:40:43.247946+00:00,6.01,,50,True,8,0.0012223957902829,0.0041946308724832,6.5525,6.55625,1/1,7.4496,7.359,6.837,7.132,7.845,8.065,6.199,9.139,87,9.570983676975946,16.48410652920962,7.007087628865982,0.9290664492458214,1.74,-0.060093469241969164,0.02820708295793195,-0.045179559788904644,-0.008124244853163027,-0.01579818454559412,0.12388784038824475,0.046643300080884346,7,3,2026-04-27T03:25:32.689245+00:00
P90 | ScaraB Rush (Factory New),ok,,best_deal,2026-04-18T15:45:12.651223+00:00,48.57,,50,True,8,0.0122961253870147,0.0104067920417303,53.9075,54.59375,1/1,49.635,50.6155,44.1758,46.78,53.7497,61.192,24.572,61.192,10,14.041905913166106,34.28266344313488,12.974111010375733,0.8727721745315171,0.2,-0.11586135979579013,0.05537817664063516,-0.16011125036482565,-0.04003523308150546,-0.049687941566440075,0.7485537908055846,0.4977208151918399,7,3,2026-04-27T03:25:43.155213+00:00
P90 | Shapewood (Field-Tested),ok,,best_deal,2026-04-18T15:49:49.000512+00:00,9.57,,50,True,8,0.027863539926826,0.0271082261821089,10.28125,10.58625,1/1,11.3649,11.555,10.07,10.5635,11.99,12.316,9.401,13.64,83,12.551804239368588,19.76260239861328,13.066546999973596,0.8714842059714409,1.66,-0.09430429734028863,0.05576019891334383,-0.00928966470791548,-0.012656725292478506,,0.28775786122377767,0.14117493130969522,7,3,2026-04-27T03:25:50.799457+00:00
P90 | Storm (Minimal Wear),ok,,best_deal,2026-04-18T16:31:20.781611+00:00,3.43,,30,False,8,-0.0304378198182184,-0.033033033033033,3.5625,3.45625,1/1->1/1,4.0355,4.098,3.7218,3.9188,4.188,4.188,3.487,4.579,20,6.6707966794696985,11.552471812662613,9.322264899021183,0.908199121522694,0.6666666666666666,-0.11922349381610312,-0.0689397710303633,-0.009531374106433677,0.001790166372113203,,0.15744453354717977,0.037957765303394786,7,3,2026-04-27T03:25:58.340236+00:00
P90 | Traction (Factory New),ok,,best_deal,2026-04-18T16:36:07.554321+00:00,7.56,,36,False,8,0.2494805840526825,0.2458403909379076,8.2025,10.935,1/1->1/1,6.4856,6.3395,6.0423,6.171,6.7117,7.2232,4.62,8.789,80,8.336931047243127,18.208030097446656,4.582459602812387,0.9531193311775377,2.2222222222222223,0.21381909779375127,0.01972185118252523,-0.23234354666982138,-0.031397019644840166,-0.04850545011591689,0.509323470488519,0.16674372014177838,7,3,2026-04-27T03:26:09.315917+00:00
PP-Bizon | Bamboo Print (Factory New),ok,,best_deal,2026-04-19T02:51:28.005481+00:00,23.51,,20,False,8,0.1003454889908542,0.1073599855172522,30.155,33.5225,2/2->1/2,25.4282,24.927,24.6035,24.7797,25.831,26.754,24.463,27.389,6,4.1343862326078975,8.45714600325623,1.2722095940727194,0.9870221045452722,0.3,0.08990226009626374,-0.005745971792502136,0.07228289131565258,0.0006133538493670392,,0.25228338182993854,0.14538878111865502,7,3,2026-04-27T03:26:18.957016+00:00
PP-Bizon | Brass (Factory New),ok,,best_deal,2026-04-19T02:52:21.898184+00:00,7.02,,50,True,8,0.0491545792168582,0.0517800958459216,8.91625,9.3825,2/2,7.8342,7.8435,7.3313,7.5533,8.085,8.504,6.889,8.712,120,6.786908682443654,14.968982155165808,6.538000051058181,0.9346975202396889,2.4,-0.005595842952878502,0.030100772150242205,-0.07676969092721841,-0.02216373271210646,,0.17392961504256127,0.06746283826705635,7,3,2026-04-27T03:26:28.608805+00:00
PP-Bizon | Chemical Green (Factory New),ok,,best_deal,2026-04-19T02:53:19.801226+00:00,28.25,,39,False,8,0.0626597421257765,0.069278429334405,32.04125,34.31375,2/2->1/2,30.36,30.58,30.033,30.101,30.603,30.603,27.349,32.855,11,1.6534914361001396,1.8774703557312262,1.8017127799736399,0.9821124918247222,0.28205128205128205,0.0468007222722305,-0.018625624938731544,-0.010151280445601651,-0.009581481488196502,,0.2167116172210569,0.08936836146905074,7,3,2026-04-27T03:26:38.320034+00:00
PP-Bizon | Fuel Rod (Factory New),ok,,best_deal,2026-04-19T02:55:27.615702+00:00,15.35,,36,False,8,-0.0140073228186501,-0.0114606154445793,17.2725,17.035,1/2->2/2,18.0181,15.918,14.8164,15.264,16.803,18.683,14.683,49.75,17,8.541411136579336,21.459532359127767,6.113852181972569,0.9307953260459857,0.4722222222222222,-0.07178637726170575,-0.07134129147476265,-0.2186017083201519,-0.03680718623223197,-0.09792425645925285,0.3667678812415653,0.0003036437246963678,7,3,2026-04-27T03:26:47.591483+00:00
PP-Bizon | Lumen (Factory New),ok,,best_deal,2026-04-19T02:57:35.542991+00:00,8.47,,36,False,8,0.0033676293837228,0.0045879828871031,9.80375,9.87875,1/2->2/2,9.3807,9.9955,5.7551,8.585,11.006,11.549,5.641,11.794,8,25.808308548402564,61.76404745914484,45.20344963595468,0.5757690960932419,0.2222222222222222,-0.44692386346144597,0.14491521184533052,0.03275877628372892,0.10466722920838159,,0.49995630898287313,0.49995630898287313,7,3,2026-04-27T03:26:59.354439+00:00
PP-Bizon | Urban Dashed (Factory New),ok,,best_deal,2026-04-19T03:55:03.029216+00:00,3.37,,29,False,8,-0.0102872704349078,-0.0286673568491073,4.32875,4.31125,1/2->2/2,3.5843,3.667,3.1932,3.5725,3.812,3.812,2.297,4.025,27,6.681918366208188,17.26417989565605,13.218759590436063,0.8707935642214345,0.9310344827586207,-0.13675906575712354,-0.040590405904058935,-0.22829581993569137,-0.034460641426043596,,0.4326923076923077,0.1342948717948718,7,3,2026-04-27T03:27:08.150953+00:00
R8 Revolver | Bone Forged (Factory New),ok,,best_deal,2026-04-19T03:57:31.972896+00:00,3.11,,28,False,8,0.0592630811214289,0.034521158129176,3.5075,3.76625,2/2->1/2,2.2373,2.043,1.88,1.97,2.555,2.82,1.493,3.06,205,26.147588611272525,42.014928708711395,7.2855674250212425,0.9202153695545765,7.321428571428571,0.0048113646648924625,0.06879283078545062,-0.3419344368711458,-0.06163678611099942,-0.18144624326247216,0.7758323057953146,0.06436498150431559,7,3,2026-04-27T03:27:18.110189+00:00
R8 Revolver | Fade (Field-Tested),ok,,best_deal,2026-04-19T04:00:21.422090+00:00,86.37,,32,False,8,0.0119245957253925,0.0091038825006696,91.13125,92.22125,1/2->2/2,106.8648,108.73,92.5,106.797,110.038,113.098,91.961,115.004,41,3.032804066446575,19.274822018101375,15.187414377793251,0.8507311689506116,1.28125,-0.132786090416529,0.05089536009396367,0.01025025802069468,0.02145878166188691,,0.1747042130539183,0.1567168740449684,7,3,2026-04-27T03:27:26.334533+00:00
R8 Revolver | Fade (Minimal Wear),ok,,best_deal,2026-04-19T04:00:23.496178+00:00,87.81,,50,True,8,0.0192926613521633,0.0181432987983156,96.7575,98.68,1/2,110.8975,112.124,99.6078,103.406,114.517,121.116,85.467,124.046,47,10.019161838634767,19.394666245857664,11.286277869203543,0.8883718026470694,0.94,-0.0878140827412676,0.018264310019916685,-0.11075406358219186,-0.004255060949932776,-0.024158339609792523,0.24958337718836615,0.12503508402624294,7,3,2026-04-27T03:27:33.928143+00:00
R8 Revolver | Tango (Factory New),ok,,best_deal,2026-04-19T04:54:45.273076+00:00,5.41,,50,True,8,0.2024752220033168,0.197838023335621,6.205,7.776249999999999,2/2,6.4774,6.307,5.6434,5.974,7.025,7.7036,3.864,8.85,124,16.22564609256801,31.805971531787446,10.244851329237049,0.8947835738068811,2.48,0.11085829358987792,-0.018867924528301994,-0.07738183986879377,-0.04388187373535518,0.007227185532203251,0.5074337427278603,0.23190045248868774,7,3,2026-04-27T03:27:44.911101+00:00
SCAR-20 | Cardiac (Field-Tested),ok,,best_deal,2026-04-19T04:57:36.029720+00:00,9.23,,27,False,8,-0.0386612547453099,-0.0518973214285712,9.42875,9.0875,2/2->1/2,10.9466,10.8885,10.1262,10.4258,11.554,11.5918,9.179,13.68,28,10.306396506677869,13.388632086675301,6.963806113313721,0.9299903567984571,1.037037037037037,-0.10211933737174198,0.028903869240003655,0.0031511659313945284,0.000639728451253152,,0.13785675821217014,0.07951893735415538,7,3,2026-04-27T03:27:56.461692+00:00
SG 553 | Barricade (Factory New),ok,,best_deal,2026-04-18T16:45:07.555821+00:00,15.99,,50,True,8,0.0575612252679635,0.0502544116674551,22.79625,24.1975,1/1,19.2989,19.2415,18.2542,19.0675,19.7117,20.926,16.717,20.926,8,3.33801408370426,13.844312370135073,5.115835617574047,0.9486890315204117,0.16,0.007692028876761402,-0.020407106230900585,0.04186635817771167,0.020924634723078362,,0.24871781314439786,0.14228308570824294,7,3,2026-04-27T03:28:05.731479+00:00
SG 553 | Colony IV (Field-Tested),ok,,best_deal,2026-04-18T16:51:17.758910+00:00,10.34,,27,False,8,-0.0196919652928356,-0.019252832878478,10.585,10.37625,1/1->1/1,11.5538,11.58,10.304,10.7905,12.1105,12.6356,9.337,14.926,39,11.42481261576278,20.18037355675189,11.043985528570683,0.8898100172711572,1.4444444444444444,-0.12236821715088482,-0.0033675498032214035,-0.00397372475873814,0.0011678882540334826,0.014089848526016135,0.1358492102263475,0.13185963198176195,7,3,2026-04-27T03:28:15.505742+00:00
SG 553 | Danger Close (Factory New),ok,,best_deal,2026-04-18T17:34:50.954300+00:00,3.42,,34,False,8,-0.0214659399080366,-0.0301739456641919,4.08,4.01,1/1->1/1,3.626,4.047,2.856,3.154,4.162,4.1848,0.216,4.73,53,27.7992277992278,36.64644236072808,32.84611141753999,0.7057079318013343,1.5588235294117647,-0.3417662473719092,-0.24085219065960517,-0.259046052631579,-0.058518879340863895,-0.07930105309242663,0.44426827334707475,0.09465673061677507,7,3,2026-04-27T03:28:27.029277+00:00
SG 553 | Dragon Tech (Factory New),ok,,best_deal,2026-04-18T17:38:02.458831+00:00,3.02,,50,True,8,-0.0075450080203211,-0.0033898305084745,3.0075,2.9850000000000003,1/1,3.9795,3.941,3.829,3.8842,3.949,3.9633,2.153,13.008,658,1.6283452695062186,3.3747958286216773,2.8144239226033334,0.9715808170515099,13.16,-0.012667982179279433,-0.0281725888324873,-0.01618705035971213,-0.00422158758988458,-0.0014546864866998854,0.04570383912248636,0.01070775659441117,7,3,2026-04-27T03:28:35.254310+00:00
SG 553 | Fallout Warning (Factory New),ok,,best_deal,2026-04-18T17:38:51.417262+00:00,14.59,,50,True,8,0.030954316655547,0.023880323479254,17.3375,17.90125,1/1,17.8303,17.778,15.478,16.918,18.905,19.7958,14.41,20.779,19,11.143951588027132,24.216081613881986,12.899390363594549,0.8706266171672855,0.38,-0.09524200525237375,-0.05769700257696986,0.18333560430576368,0.01431090309454508,,0.24342218895733767,0.15493119926305482,7,3,2026-04-27T03:28:45.844983+00:00
SG 553 | Pulse (Minimal Wear),ok,,best_deal,2026-04-18T17:47:18.070401+00:00,11.39,,50,True,8,-0.0463243728526705,-0.0283783783783784,11.97,11.45875,1/1,12.1094,12.123,11.547,11.918,12.4015,12.713,10.162,13.529,71,3.9927659504186925,9.628883346821466,4.75663534113993,0.9524870081662956,1.42,-0.08621441894446118,-0.14752731215077974,-0.20131265382662034,-0.027132726268328775,-0.09973328991753683,0.33398552142437876,0.0,7,3,2026-04-27T03:28:55.378671+00:00
SG 553 | Ultraviolet (Minimal Wear),ok,,best_deal,2026-04-18T17:53:08.561808+00:00,22.39,,46,False,8,-0.0265974362525063,-0.0257703006840532,22.00875,21.43875,1/1->1/1,25.4192,24.856,24.4916,24.546,25.5147,26.4579,24.389,29.589,10,3.810898848114818,7.735491282180401,1.4335620318499536,0.9853395558416478,0.21739130434782608,-0.039224452664513305,0.025258697954860354,0.024173856421943807,-0.013506262891064305,,0.1327386155924661,0.030874990065962053,7,3,2026-04-27T03:29:03.569988+00:00
SSG 08 | Big Iron (Field-Tested),ok,,best_deal,2026-04-18T18:07:04.280680+00:00,10.72,,50,True,8,0.01289885418972,0.0,12.32625,12.49875,1/1,12.0617,12.068,11.726,11.816,12.261,12.551,10.76,13.408,184,3.6893638541830627,6.839831864496706,2.8354212092822633,0.9716605899900564,3.68,-0.0020504408416201526,-0.01852005303281401,-0.05966179739599875,-0.00963542451027193,-0.024041576422079936,0.07104563299421672,0.005276710709612056,7,3,2026-04-27T03:29:13.301647+00:00
SSG 08 | Big Iron (Minimal Wear),ok,,best_deal,2026-04-18T18:07:09.796038+00:00,15.46,,50,True,8,-0.0441444376554309,-0.0476415094339622,17.05875,16.33375,1/1,18.4207,18.311,17.4268,17.957,18.803,19.5684,16.291,22.47,63,4.59265934519318,11.626051127264438,4.800034743522232,0.9517120856315876,1.26,-0.0850626163077052,0.02289208788829944,0.05559744212672091,0.011008318089694507,0.010162709372183665,0.11726892756996984,0.05266917094333632,7,3,2026-04-27T03:29:20.855864+00:00
SSG 08 | Blood in the Water (Minimal Wear),ok,,best_deal,2026-04-18T18:07:49.302493+00:00,96.7,,50,True,8,-0.0004501491071999,-0.0028975597840523,100.29875,100.2725,1/1,118.3054,117.7965,113.253,114.0192,122.903,125.8146,106.833,126.493,18,7.509209216147367,10.617943052472667,3.8404840353863765,0.9614292445021712,0.36,-0.03618421129365931,-0.060525650238256734,-0.04409379990932072,-0.0009292224499462939,,0.18007127474105228,0.0907898335213483,7,3,2026-04-27T03:29:31.438080+00:00
SSG 08 | Bloodshot (Field-Tested),ok,,best_deal,2026-04-18T18:08:10.676211+00:00,19.18,,50,True,8,-0.0158332976833174,-0.0156120226910202,20.445,20.13375,1/1,22.0569,22.072,21.1846,21.768,22.411,22.6244,19.495,28.614,113,2.915187537686623,6.52766254550731,4.023230825728001,0.9597952156578471,2.26,-0.04580125393923864,0.009402679990915264,0.006408369375693557,-0.0018364595411705573,-0.006611815920500308,0.07152821528215286,0.031365313653136655,7,3,2026-04-27T03:29:38.528035+00:00
SSG 08 | Dark Water (Field-Tested),ok,,best_deal,2026-04-18T18:10:57.819325+00:00,3.48,,24,False,8,-0.0425596978315897,-0.0379008746355684,3.6225,3.475,1/1->1/1,4.4528,4.487,4.243,4.296,4.59,4.684,3.431,5.025,103,6.602587136183965,9.903880704275958,5.479698167445198,0.945620681970136,4.291666666666667,-0.08288482992115466,0.051402918069584747,0.1525590551181102,0.019288309138899135,,0.16086678052946196,0.16086678052946196,7,3,2026-04-27T03:29:47.488472+00:00
SSG 08 | Dark Water (Minimal Wear),ok,,best_deal,2026-04-18T18:11:12.191557+00:00,16.31,,32,False,8,0.043569607203113,0.0244878964047483,17.86625,18.76875,1/1->1/1,15.2787,15.209,13.811,14.1493,16.1765,17.863,10.403,19.332,52,13.26814454109316,26.520580939477835,9.149993127687562,0.9080807416661187,1.625,-0.03954773791892311,0.10031076100310754,-0.18469529827567743,-0.04054560594472483,,0.38226600985221676,0.09116584564860426,7,3,2026-04-27T03:29:55.161628+00:00
SSG 08 | Death's Head (Factory New),ok,,best_deal,2026-04-18T18:12:41.584721+00:00,50.49,,29,False,8,-0.0082456462152739,-0.0132942308246988,49.32375,48.92375,1/1->1/1,52.0242,51.096,50.5588,51.096,53.4228,55.4257,47.605,55.981,10,4.472533936129736,9.355069371561699,1.0325963686130657,0.9894864568655081,0.3448275862068966,-0.015998277718853697,-0.0626251740087117,-0.04801342624685323,-0.010188032522720193,,0.14077530372130453,0.03522017399302497,7,3,2026-04-27T03:30:07.153563+00:00
SSG 08 | Death's Head (Field-Tested),ok,,best_deal,2026-04-18T18:12:55.006541+00:00,26.91,,19,False,8,-0.0391675673053745,-0.0321546043360739,27.285,26.2575,1/1->1/1,27.9066,28.093,25.8686,26.7245,29.486,29.6273,25.016,29.957,8,9.895508589365962,13.468856829567203,7.970874273469356,0.9208201331292493,0.42105263157894735,-0.11582410677594487,0.11414013686402846,-0.009587727708533,0.02913905798613397,,0.18286210234669698,0.16493640885268893,7,3,2026-04-27T03:30:17.651452+00:00
SSG 08 | Detour (Factory New),ok,,best_deal,2026-04-18T18:13:19.762499+00:00,64.91,,50,True,8,0.0267008695628669,0.0196055998300325,63.55125,65.31625,1/1,71.8679,71.7445,68.5185,68.929,75.305,75.903,67.519,75.903,26,8.871832904537358,10.275101957897757,4.4887912405955905,0.9550348807225642,0.52,-0.014550171084193552,-0.04063930776662328,-0.08690698294243071,-0.010771263287047765,,0.13851733473441477,0.0,7,3,2026-04-27T03:30:27.652550+00:00
SSG 08 | Fever Dream (Factory New),ok,,best_deal,2026-04-18T18:17:24.186173+00:00,7.09,,50,True,8,-0.0416625216853542,-0.0604745151684629,7.5525,7.25,1/1,7.5082,7.444,7.1122,7.1835,7.743,8.0614,5.782,11.98,294,7.4518526411123815,12.642177885511854,4.41916837590901,0.9554271896829661,5.88,-0.06910243667973408,-0.009576682859125607,-0.16165413533834594,-0.019841461912187497,-0.10633357895838702,0.3658912556053811,0.0,7,3,2026-04-27T03:30:38.987918+00:00
SSG 08 | Parallax (Factory New),ok,,best_deal,2026-04-18T18:27:46.869378+00:00,29.99,,50,True,8,0.0067227811595569,0.0102406825212647,29.115,29.3125,1/1,34.6272,34.202,32.5614,32.725,34.734,36.2668,31.623,46.818,19,5.801797430921357,10.700836336752623,4.7378939099898325,0.9520320449096544,0.38,-0.0378585762123167,-0.057091034721022726,-0.06649754874016656,-0.010426842491895785,,0.1557204360172207,0.0072364202619765745,7,3,2026-04-27T03:30:46.428003+00:00
SSG 08 | Red Stone (Minimal Wear),ok,,best_deal,2026-04-18T18:31:02.982449+00:00,11.12,,50,True,8,0.0357684930404131,0.0367907801418438,11.02875,11.44125,1/1,16.3259,16.594,13.7956,15.782,17.555,18.103,8.022,22.973,49,10.860044469217621,26.383844075977443,17.140862065797297,0.8313607327949861,0.98,-0.12970682381232923,-0.03535943892460547,0.22841619529621915,-0.003366948867152608,,0.43083913965465004,0.24010905786125414,7,3,2026-04-27T03:30:55.442700+00:00
SSG 08 | Spring Twilly (Factory New),ok,,best_deal,2026-04-18T18:34:43.970254+00:00,9.88,,50,True,8,0.0532967309602842,0.0345346314877306,13.4125,14.16,1/1,11.6842,11.478,10.44,10.834,12.435,13.068,8.336,18.812,167,13.702264596634778,22.491912154875816,8.88379178719981,0.909566126502875,3.34,-0.022791392321463686,-0.1705969049373619,-0.315675470264108,-0.03432638644823004,-0.08148933762538246,0.5177698800533097,0.0,7,3,2026-04-27T03:31:07.115158+00:00
SSG 08 | Threat Detected (Factory New),ok,,best_deal,2026-04-18T18:35:44.893996+00:00,46.39,,50,True,8,0.0040476296086143,0.0053418632668426,51.1175,51.395,1/1,50.8148,50.6475,49.0587,50.3483,50.9937,52.5974,47.007,55.592,8,1.270102411108565,6.963916024465311,3.1266481418799232,0.9686302384125574,0.16,-0.02592969202564656,-0.08601957116131809,-0.004272164301951986,0.010281294373684968,,0.2359082857705176,0.0951289116315686,7,3,2026-04-27T03:31:13.889307+00:00
Sawed-Off | Bamboo Shadow (Factory New),ok,,best_deal,2026-04-19T06:01:28.303829+00:00,13.76,,30,False,8,0.0336536291922967,0.0347303734235955,15.75,16.34875,2/2->1/2,14.6498,14.461,13.6544,14.461,15.051,16.135,12.82,16.135,9,4.027358735272835,16.932654370708136,5.505877213340793,0.944222391259249,0.3,-0.019126275894974495,-0.07523624035201615,-0.28876560332871004,-0.02224041617991374,,0.40600624024960985,0.0,7,3,2026-04-27T03:31:25.067257+00:00
Sawed-Off | Kiss♥Love (Field-Tested),ok,,best_deal,2026-04-19T06:56:22.072694+00:00,4.09,,50,True,8,-0.0010899136069257,-0.0037631726632164,4.1450000000000005,4.1425,2/2,4.6504,4.596,4.444,4.53,4.701,4.974,4.273,5.419,1385,3.67710304489935,11.396869086530195,3.2685360399105483,0.9669277632724108,27.7,-0.004617636071351336,-0.040736728060671856,-0.09245592455924567,-0.007044010828910041,-0.04010202125268614,0.12604472554777518,0.0,7,3,2026-04-27T03:31:34.982759+00:00
Tec-9 | Brother (Factory New),ok,,best_deal,2026-04-18T19:33:47.912654+00:00,10.79,,50,True,8,0.1196079422161682,0.1190151267652251,13.80875,15.6625,1/1,10.8137,10.846,10.072,10.398,11.414,11.564,7.692,11.601,137,9.395489055549904,13.797312668189434,7.157587134838223,0.9286372856352572,2.74,0.05948950291179558,-0.0504543171544678,-0.14172513413124233,-0.023703226426077886,,0.17878438161184843,0.013656472398538129,7,3,2026-04-27T03:31:46.875766+00:00
Tec-9 | Fuel Injector (Field-Tested),ok,,best_deal,2026-04-18T19:40:31.116905+00:00,11.71,,50,True,8,0.0133608485794108,0.0117341061600629,12.76,12.9275,1/1,13.6172,13.735,12.983,13.183,13.9205,14.217,11.645,16.145,263,5.415944540727908,9.062068560350145,5.522427518138817,0.9452493629413907,5.26,-0.02593193993776878,-0.056855051686410696,-0.0921998692715521,-0.014883398122728477,-0.039453845818054,0.1425257010280412,0.0,7,3,2026-04-27T03:31:56.391894+00:00
Tec-9 | Groundwater (Factory New),ok,,best_deal,2026-04-18T19:42:00.673280+00:00,4.52,,50,True,8,0.1623649247446819,0.1546183705787184,5.06875,6.06,1/1,4.5648,4.293,4.188,4.205,5.085,5.085,3.402,5.222,95,19.277953031896246,19.650368033648796,2.3002103049421754,0.9755415793151642,1.9,0.14861078165323927,0.0,-0.21460590212924913,-0.028995191229042188,-0.05476256219188547,0.27538644470868023,0.002140309155767025,7,3,2026-04-27T03:32:04.138949+00:00
Tec-9 | Toxic (Factory New),ok,,best_deal,2026-04-18T20:33:10.931112+00:00,64.04,,50,True,8,-0.0253743145053345,-0.0357753039571884,64.11625,62.54125,1/1,73.7793,72.096,67.87,68.7968,80.008,85.118,56.619,87.62,32,15.195590090987569,23.377830909211646,5.727893867250026,0.9413837106080781,0.64,-0.0783563762168808,0.38278229306399436,0.09465478146257977,0.033987986634534825,,0.2768203606482538,0.2768203606482538,7,3,2026-04-27T03:32:15.892694+00:00
Tec-9 | Whiteout (Field-Tested),ok,,best_deal,2026-04-18T20:34:35.383759+00:00,5.71,,50,True,8,0.0464473091806189,0.0447233635792957,6.19125,6.4925,1/1,8.7421,8.704,7.84,8.462,9.092,9.321,6.983,19.589,1093,7.206506445819663,16.94100959723636,9.883208839981249,0.900735294117647,21.86,-0.02520325469800833,0.06562171014153706,0.282737257110673,0.017301440001480532,0.09568604506271705,0.22305159165751923,0.22041712403951694,7,3,2026-04-27T03:32:25.830190+00:00
UMP-45 | Blaze (Factory New),ok,,best_deal,2026-04-18T20:35:18.564478+00:00,43.19,,50,True,8,-0.0067081296917408,-0.0126149831579822,43.14125,42.85375,1/1,48.012,47.128,45.5436,46.579,47.921,53.7008,39.315,57.647,13,2.7951345496959066,16.989919186869955,3.300008331250525,0.9663809200475301,0.26,-0.0377008021018948,0.05327166837958197,0.005889088827089717,0.0009425923560348205,,0.2002967962270288,0.053463977882582586,7,3,2026-04-27T03:32:33.280357+00:00
UMP-45 | Continuum (Factory New),ok,,best_deal,2026-04-18T21:26:55.295135+00:00,4.9,,50,True,8,-0.0199985606538378,-0.0132382892057026,4.98,4.8825,1/1,6.1274,5.974,5.726,5.812,6.111,6.775,5.615,12.435,328,4.879720599275378,17.119822436922682,4.047393674315374,0.958486776029461,6.56,-0.0429020614869674,-0.041513223970539026,-0.12083525257177952,-0.018843211508951702,-0.06194466254546205,0.1611945511701013,0.0,7,3,2026-04-27T03:32:42.483840+00:00
UMP-45 | Exposure (Factory New),ok,,best_deal,2026-04-18T21:28:44.413542+00:00,5.29,,50,True,8,-0.0197534934680285,-0.0102230483271376,5.43,5.33,1/1,6.1234,6.179,5.7366,5.82,6.3945,6.436,4.624,9.829,95,9.382042656040754,11.4217591534115,7.2247444230329565,0.9284026541511571,1.9,-0.08275297774037894,-0.17807340920019232,-0.17813927398028684,-0.03297689790697705,-0.05839410369549647,0.250780031201248,0.0,7,3,2026-04-27T03:32:52.832048+00:00
UMP-45 | K.O. Factory (Factory New),ok,,best_deal,2026-04-18T21:32:11.098639+00:00,29.85,,50,True,8,-0.0430662663010765,-0.0430249148759815,30.97125,29.6925,1/1,38.2519,35.122,33.336,34.033,37.3532,52.494,30.003,62.745,204,8.679830282940193,50.08378668772009,4.669049119128727,0.949148681737942,4.08,-0.07563948324668537,0.1641762786904346,0.04973079448456974,0.0004509575221963237,-0.005759640023109469,0.17115978833331252,0.1659431802544504,7,3,2026-04-27T03:33:00.636061+00:00
UMP-45 | Primal Saber (Factory New),ok,,best_deal,2026-04-18T22:21:45.619848+00:00,33.55,,50,True,8,-0.0006128531953281,4.491371433823499e-06,33.7725,33.75875,1/1,36.6567,36.049,32.4266,33.4347,38.7782,40.1195,31.973,46.118,10,14.577144151001043,20.986340832644515,9.88195882335289,0.8995145496407667,0.2,-0.0978488165079045,0.026817484884427367,-0.023978441401308892,-0.00357708700272685,,0.13765706880036072,0.02611709021243026,7,3,2026-04-27T03:33:08.148788+00:00
