item,risk_pass,high_cv_pass,monitor_pass,pred_cv,pred_range_over_mean,cv_n_listings,cv_source,risk_rule_trend,risk_rule_price,risk_rule_liquidity,risk_rule_tail,risk_rule_listings,base_price,n_listings,avg_discount,median_discount,steam_sales_7d_n,steam_sales_7d_iqr_risk%,steam_sales_7d_downside_risk%,steam_sales_7d_tail_ratio,steam_turnover_proxy,steam_daily_ret_7d,steam_daily_slope_7d,steam_daily_ema_gap_3_14,steam_daily_range_14d_pct,steam_daily_downside_14d_pct,steam_discount_risk_score,risk_collected_at_utc,status,error,sort_by,collected_at_utc,currency,cap_hit,discount_sample_n,avg_ask,avg_predicted,key_trace,steam_sales_7d_mean,steam_sales_7d_median,steam_sales_7d_p10,steam_sales_7d_p25,steam_sales_7d_p75,steam_sales_7d_p90,steam_sales_7d_min,steam_sales_7d_max,steam_sales_7d_band_risk%,steam_daily_ret_3d,trade_days,steam_trade_currency,model_ready,has_summary,summary_ready,has_fit,fit_ready,monitor_pass_before_model_ready
AK-47 | Neon Rider (Field-Tested),True,True,True,0.0824,0.36668574558062356,353.0,summary,True,True,True,True,True,46.48,50,-0.0109130522871242,-0.0072691569850912,235,7.555752538743008,6.577133296906477,0.9340502764867524,4.7,0.0924934914665895,-0.0015638045570668,,0.1089064672006355,0.0846627391275567,-0.0615668881427391,2026-05-02T01:46:54.058372+00:00,ok,,best_deal,2026-04-17T00:49:49.706101+00:00,,True,8,46.975,46.46375,1/1,59.1139,58.954,55.066,57.129,61.5955,63.08,48.93,80.841,13.556879177317002,0.0878519478649095,7,3,True,True,True,True,True,True
MP9 | Arctic Tri-Tone (Factory New),True,True,True,0.2347,0.798539106750441,400.0,summary,True,True,True,True,True,14.83,50,-0.0056891918776369,-0.0078714341035238,314,7.912287283784012,4.328519511935625,0.9564801261119243,6.28,-0.019901648828464,-0.018475980816814,-0.0211260118927282,0.1401924325600614,0.0,-0.0317317594107324,2026-05-02T01:29:20.921250+00:00,ok,,best_deal,2026-04-18T06:34:20.385648+00:00,,True,8,15.91125,15.825,1/1,17.8583,17.762,16.989,17.104,18.517,18.862,16.168,21.108,10.488120369800024,-0.0108600455421264,7,3,True,True,True,True,True,True
AWP | PAW (Factory New),True,True,True,0.3,5.425021405388184,378.0,summary,True,True,True,True,True,9.51,50,-0.0037716065754299,-0.0083285017674876,321,4.624957954927677,3.5843424150689467,0.96390006351895,6.42,-0.0049653460225509,-0.002499934212855,-0.0364228959080826,0.1769414700072772,0.0499012371348373,-0.0222069526205388,2026-05-02T01:22:36.571795+00:00,ok,,best_deal,2026-04-17T04:50:32.346051+00:00,,True,8,9.72375,9.6875,1/1,9.5136,9.446,9.105,9.18,9.62,10.116,7.756,12.297,10.62689202825428,0.0231890224444208,7,3,True,True,True,True,True,True
Glock-18 | Water Elemental (Minimal Wear),True,True,True,0.0865,1.2688357994345618,377.0,summary,True,True,True,True,True,20.32,50,-0.006887767244525,-0.0085042521260632,288,4.4715913679584105,4.021031781453089,0.959724114441417,5.76,0.0038079753551256,-0.0002898727336073,-0.0058142552293715,0.0558373470866543,0.0256596053024166,-0.0304991511402231,2026-05-02T01:34:34.059260+00:00,ok,,best_deal,2026-04-17T20:09:47.204947+00:00,,True,8,20.50875,20.36875,1/1,23.5263,23.488,22.542,22.981,24.033,24.83,19.579,25.664,9.725286169095847,-0.0014471164077464,7,3,True,True,True,True,True,True
AK-47 | Wintergreen (Minimal Wear),True,True,True,0.1153,1.647273711270464,400.0,summary,True,True,True,True,True,3.13,50,-0.0119015987119748,-0.0093085106382979,2963,9.356596400462324,6.797292090924098,0.931767955801105,59.26,-0.0039144050104383,-0.006552129824855,-0.0074759761874334,0.1357086717317264,0.1013885250196489,-0.044273937074469,2026-05-02T01:49:24.827474+00:00,ok,,best_deal,2026-04-17T01:47:55.424622+00:00,,True,8,3.535,3.495,1/1,3.6338,3.62,3.373,3.466,3.806,3.909,3.308,4.152,14.750399031317068,0.1128279883381924,7,3,True,True,True,True,True,True
M4A4 | Poly Mag (Factory New),True,True,True,0.1812,0.5065186751233263,171.0,summary,True,True,True,True,True,3.97,50,-0.0154921094264415,-0.009515570934256,582,10.57003723861358,5.053470829752698,0.9481762545899632,11.64,0.0928641251221897,0.0219903181908578,0.0142985473066965,0.1985688729874775,0.1140429338103757,-0.0439918762450411,2026-05-02T01:59:59.737925+00:00,ok,,best_deal,2026-04-17T23:18:58.681153+00:00,,True,8,4.7725,4.6975,1/1,4.1892,4.085,3.8733,3.9992,4.442,4.476,3.289,7.467,14.386995130335148,0.0509988249118684,7,3,True,True,True,True,True,True
MP7 | Bloodsport (Factory New),True,True,True,0.3132,0.8806391400253846,73.0,summary,True,True,True,True,True,99.47,50,-0.0099363017307235,-0.0095792025230417,68,5.600080730440882,5.090851426308453,0.9496358999312068,1.36,0.0162595435991794,0.0031837122713747,-0.005090939151302,0.1384589130896239,0.0733500097811111,-0.0533865759344059,2026-05-02T01:43:53.465177+00:00,ok,,best_deal,2026-04-18T05:27:25.929105+00:00,,True,8,99.4975,98.525,1/1,117.9233,119.198,113.1947,115.9342,122.538,124.606,12.006,148.516,9.67688319441535,0.0151388395950582,7,3,True,True,True,True,True,True
M4A1-S | Flashback (Battle-Scarred),True,True,True,0.0978,0.4361336749713787,86.0,summary,True,True,True,True,True,3.31,50,-0.0094927232868358,-0.0108504256965943,173,3.3990303541315345,5.190767284991559,0.948212407991588,3.46,0.0186839967506091,-0.005070734250744,,0.1262626262626263,0.018341307814992,-0.0484136989625085,2026-05-02T01:42:47.120773+00:00,ok,,best_deal,2026-04-17T21:23:43.631655+00:00,,True,8,3.45625,3.435,1/1,3.7952,3.804,3.607,3.744,3.873,3.96,3.395,4.635,9.301222596964582,-0.038097673229353,7,3,True,True,True,True,True,True
M4A4 | Full Throttle (Battle-Scarred),True,True,True,0.0952,0.39761367404693454,66.0,summary,True,True,True,True,True,29.81,50,-0.0154216499998683,-0.0111944952650533,170,3.491046020293774,2.359941360774952,0.9762538323595766,3.4,-0.0001899279734686,0.003666327881169,0.0084997836924409,0.0690884647981998,0.0343981062045182,-0.026152010077894,2026-05-02T01:59:42.723782+00:00,ok,,best_deal,2026-04-17T23:09:54.905479+00:00,,True,8,29.91,29.4575,1/1,34.789,34.574,33.753,34.013,35.2275,35.807,29.358,40.513,5.904165109661105,-0.0142175998617132,7,3,True,True,True,True,True,True
AUG | Stymphalian (Factory New),True,True,True,0.2203,0.6678363898538887,78.0,summary,True,True,True,True,True,21.42,50,-0.0467064518217928,-0.0120269093127681,57,4.134422183313512,6.749622422112034,0.930727023319616,1.14,-0.0257047724750276,-0.0036552368355171,,0.2532352137063702,0.0277271484552995,-0.1075944005759293,2026-05-02T03:15:58.220471+00:00,ok,,best_deal,2026-04-17T02:58:18.837998+00:00,,True,8,22.3025,21.33,1/1,22.4457,21.87,20.355,21.197,22.125,25.386,14.342,35.791,22.414092676993807,0.0285178676039836,7,3,True,True,True,True,True,True
Desert Eagle | Trigger Discipline (Factory New),True,True,True,0.2096,1.0136696187909124,127.0,summary,True,True,True,True,True,9.52,50,-0.0122851993636805,-0.0124159371045752,193,7.2846018588294355,7.31995497129885,0.9278496102705182,3.86,0.0829766536964979,0.0084382520439959,-0.0056569005294517,0.1872810563190515,0.0850624270187729,-0.0717520236914231,2026-05-02T01:51:12.297889+00:00,ok,,best_deal,2026-04-17T07:57:23.656956+00:00,,True,8,9.785,9.66625,1/1,10.7487,10.905,10.1182,10.348,11.131,11.252,8.671,12.173,10.548252346795437,0.0181069958847734,7,3,True,True,True,True,True,True
Desert Eagle | Firebreathing (Factory New),True,True,True,0.1422,1.1301666721529127,109.0,summary,True,True,True,True,True,11.85,50,-0.0331223628691982,-0.0126582278481012,694,4.531299711732217,2.94534481262594,0.9701791205036848,13.88,0.014081713605712,-0.0030839388198745,-0.0651111706244558,0.2945433209466065,0.0159397613925288,-0.0391237523712604,2026-05-02T02:43:34.288566+00:00,ok,,best_deal,2026-04-17T06:56:03.640375+00:00,,True,8,12.2425,11.85,1/1,10.3723,10.2445,9.939,10.099,10.569,11.024,9.482,12.177,10.46055358984988,-0.0668856647504333,7,3,True,True,True,True,True,True
UMP-45 | Continuum (Factory New),True,True,True,0.2026,0.562944756090309,112.0,summary,True,True,True,True,True,4.9,50,-0.0199985606538378,-0.0132382892057026,321,7.337358194867409,3.6686790974337127,0.9620556271873272,6.42,-0.0254017625712804,-0.0073550898575887,-0.0475373311383393,0.2273049645390071,0.0730496453900709,-0.0392772735225943,2026-05-02T02:14:33.442219+00:00,ok,,best_deal,2026-04-18T21:26:55.295135+00:00,,True,8,4.98,4.8825,1/1,5.6151,5.429,5.223,5.289,5.701,5.831,5.012,9.471,10.8279460739791,0.0500837832805807,7,3,True,True,True,True,True,True
M4A1-S | Black Lotus (Minimal Wear),True,True,True,0.1113,1.5835647097325887,400.0,summary,True,True,True,True,True,8.86,50,-0.0104608199337568,-0.0135811735197993,1797,6.190730787629796,4.577388824792935,0.95414395790265,35.94,-0.011614941460695,-0.0062185827767024,-0.0124148558779391,0.0594152486603365,0.0244429820438093,-0.0248847703596017,2026-05-02T01:46:00.674879+00:00,ok,,best_deal,2026-04-17T21:17:18.292028+00:00,,True,8,9.75375,9.65625,1/1,10.6611,10.642,10.154,10.305,10.965,11.186,9.837,11.5,9.680051777021134,0.0250554110051073,7,3,True,True,True,True,True,True
Desert Eagle | Printstream (Minimal Wear),True,True,True,0.0833,0.6200476579183879,317.0,summary,True,True,True,True,True,47.13,50,-0.0160980550288196,-0.0141804414235898,391,6.546804428147077,5.669254047352897,0.9435398567688013,7.82,0.0116095658073269,0.0050955544679637,0.0067467982202207,0.0691430056417608,0.0646245672274894,-0.0538812237997121,2026-05-02T02:01:47.924192+00:00,ok,,best_deal,2026-04-17T07:52:36.758220+00:00,,True,8,49.4425,48.65125,1/1,57.4326,57.669,54.413,55.79,59.55,60.256,22.322,65.56,10.17366443448495,0.0690894425524286,7,3,True,True,True,True,True,True
Glock-18 | Glockingbird (Minimal Wear),True,True,True,0.1124,0.34828732106339466,400.0,summary,True,True,True,True,True,3.15,50,-0.0255782534645768,-0.0153092812517589,915,8.971096757356312,5.611013244601022,0.9435325016414972,18.3,0.0167850225952226,-0.014498789146934,-0.0546148481260179,0.2707936507936508,0.0793650793650793,-0.0559772397304315,2026-05-02T02:27:31.399947+00:00,ok,,best_deal,2026-04-17T18:28:12.290645+00:00,,True,8,3.35625,3.2725,1/1,3.0654,3.046,2.874,2.921,3.196,3.289,2.766,3.478,13.538200561101329,0.0667118184896715,7,3,True,True,True,True,True,True
M4A4 | Evil Daimyo (Field-Tested),True,True,True,0.2554,4.178005002611253,275.0,summary,True,True,True,True,True,3.45,50,-0.0162331692719185,-0.0158045977011493,908,3.810698991072071,2.806610050567384,0.971851492356224,18.16,-0.0059199621122423,-0.0011162271811166,-0.0032014771111192,0.0545497856121963,0.0421629347308243,-0.0186513596827418,2026-05-02T02:02:03.336474+00:00,ok,,best_deal,2026-04-17T23:07:39.828836+00:00,,True,8,3.57125,3.51375,1/1,4.1331,4.121,4.005,4.05,4.2075,4.292,2.869,4.702,6.943940383731338,0.0169573643410854,7,3,True,True,True,True,True,True
Glock-18 | Nuclear Garden (Minimal Wear),True,True,True,0.1085,0.697566781274795,201.0,summary,True,True,True,True,True,5.01,50,-0.0186041240120932,-0.0160075329566855,390,10.996157256872594,5.704995566065624,0.9403308084711702,7.8,-0.0210006176652254,0.0122437022014479,-0.0134584900639954,0.2347003154574131,0.0384858044164037,-0.056764426229746,2026-05-02T02:10:06.385666+00:00,ok,,best_deal,2026-04-17T19:14:22.121025+00:00,,True,8,5.58375,5.484999999999999,1/1,6.766,6.469,6.083,6.237,6.981,8.0107,5.836,8.817,28.49098433343186,-0.1640295358649789,7,3,True,True,True,True,True,True
UMP-45 | Wild Child (Minimal Wear),True,True,True,0.2111,0.5267183105541028,132.0,summary,True,True,True,True,True,6.7,50,-0.0179889193501702,-0.0164917541229385,918,1.976436274321686,1.688605748935034,0.9830573738929532,18.36,-0.0217141397368757,-0.0054603656629839,-0.0316259561451079,0.1165948557252904,0.0,-0.009136869780073,2026-05-02T02:08:35.305330+00:00,ok,,best_deal,2026-04-18T22:23:54.422871+00:00,,True,8,6.79125,6.671250000000001,1/1,7.8171,7.791,7.659,7.7085,7.863,7.973,7.258,8.417,4.016834887618171,-0.0166902041340352,7,3,True,True,True,True,True,True
Negev | Lionfish (Factory New),True,True,True,0.262,0.7185371869805351,51.0,summary,True,True,True,True,True,3.06,50,-0.0157563440290517,-0.0166666666666666,119,4.180347804937376,4.335400705338679,0.9564180929095356,2.38,-0.0252900922344541,-0.0068527619454409,-0.0406237177348468,0.1556776556776557,0.0128205128205127,-0.0485320170768854,2026-05-02T02:00:30.241623+00:00,ok,,best_deal,2026-04-18T08:38:41.141212+00:00,,True,8,3.05375,3.00625,1/1,3.2892,3.272,3.1294,3.234,3.3715,3.3896,2.553,7.48,7.910738173416035,0.0104873534855027,7,3,True,True,True,True,True,True
AK-47 | Ice Coaled (Well-Worn),True,True,True,0.0785,0.5138591950789543,49.0,summary,True,True,True,True,True,5.82,41,-0.0127390526624175,-0.0167719882089728,547,4.637338240878683,4.922151140712188,0.9508388037928518,13.341463414634148,0.0438453562435194,0.0014115057386358,-0.0002695618985347,0.0989073364552291,0.0587484035759897,-0.0388286946824113,2026-05-02T01:53:38.010348+00:00,ok,,best_deal,2026-04-17T00:44:37.194589+00:00,,False,8,6.0225,5.95625,1/1->1/1,6.8466,6.855,6.518,6.6595,6.977,7.1954,4.905,7.576,9.893961966523538,0.0302631578947367,7,3,True,True,True,True,True,True
AWP | Redline (Field-Tested),True,True,True,0.1595,2.6646352763918273,400.0,summary,True,True,True,True,True,39.32,50,-0.0151483435087127,-0.0172018108306907,102,4.758338367100382,3.035565604949956,0.9671183518281092,2.04,0.0889490262188898,0.008571899551504,0.0261035167830256,0.1010551617371465,0.1010551617371465,-0.0358465278860371,2026-05-02T01:58:43.469250+00:00,ok,,best_deal,2026-04-17T04:53:39.818286+00:00,,True,8,39.81375,39.2225,1/1,49.0024,45.238,43.7505,44.5263,46.858,49.0565,40.854,194.303,10.828041075539153,0.0476759571471254,7,3,True,True,True,True,True,True
AK-47 | The Oligarch (Battle-Scarred),True,True,True,0.0985,0.41204713736219256,71.0,summary,True,True,True,True,True,46.01,50,-0.0061878720429461,-0.0176233808521152,105,3.3191668019946725,4.2123316156579165,0.9583406780656912,2.1,0.0423276141146,0.0053538921699614,0.0147176425888653,0.0650865750446463,0.0406087429148225,-0.0384839543228398,2026-05-02T01:31:22.645424+00:00,ok,,best_deal,2026-04-17T01:44:06.252963+00:00,,True,8,49.46,49.16625,1/1,50.4946,51.057,48.93,49.909,51.585,52.7076,35.749,53.661,7.481196009078197,0.0035454085011881,7,3,True,True,True,True,True,True
Sawed-Off | Kiss♥Love (Minimal Wear),True,True,True,0.1778,0.44728038656919844,153.0,summary,True,True,True,True,True,6.91,50,-0.0220167575497508,-0.0186445805914833,525,3.001207803140294,2.6718069466980654,0.973351180335848,10.5,0.0163201160541586,0.0033080163763909,-0.0053636143359122,0.0958724872130366,0.0442488402521707,-0.0275208702096592,2026-05-02T02:19:17.150248+00:00,ok,,best_deal,2026-04-19T06:56:24.037981+00:00,,True,8,7.1425,6.99125,1/2,8.1967,8.218,7.999,8.062,8.308,8.413,6.046,9.626,5.050813132114151,0.0462974486621032,7,3,True,True,True,True,True,True
AWP | Atheris (Field-Tested),True,True,True,0.11,0.9887169943003374,400.0,summary,True,True,True,True,True,4.95,50,-0.0165917367193118,-0.0196516284605513,2739,6.3391696490186265,4.798510696345756,0.952037215271094,54.78,0.0220195029883611,0.0068250590140334,0.0175239317353144,0.0640196983687289,0.0640196983687289,-0.0296472734841687,2026-05-02T02:03:24.363163+00:00,ok,,best_deal,2026-04-17T03:50:39.015210+00:00,,True,8,5.11875,5.035,1/1,6.2311,6.234,5.935,6.025,6.42,6.595,5.595,6.737,10.592030299626073,0.0683985531075304,7,3,True,True,True,True,True,True
Glock-18 | Glockingbird (Factory New),True,True,True,0.2349,0.6150506512301014,195.0,summary,True,True,True,True,True,10.08,50,-0.0348927480511268,-0.0199021598150341,450,4.832353632729836,6.2355984011286,0.9375706214689268,9.0,0.0321552451485891,-0.0011143328775548,-0.0039888586084098,0.1567665758401454,0.1032697547683924,-0.0772487320624128,2026-05-02T02:47:43.433731+00:00,ok,,best_deal,2026-04-17T18:28:04.947541+00:00,,True,8,10.87875,10.5175,1/1,10.6325,10.62,9.957,10.3142,10.828,10.994,9.658,19.24,9.753115447919107,0.0734132787364727,7,3,True,True,True,True,True,True
AK-47 | Cartel (Minimal Wear),True,True,True,0.131,1.9152789089711824,244.0,summary,True,True,True,True,True,22.77,50,-0.0132284473449111,-0.0200347207937762,188,7.076767960094145,4.806289112693837,0.9519332827899925,3.76,0.0676541381225699,0.0092861724318204,0.0215515885854109,0.1148723640399556,0.1148723640399556,-0.0477391994174396,2026-05-02T01:53:54.623496+00:00,ok,,best_deal,2026-04-17T00:37:10.993314+00:00,,True,8,23.1375,22.83375,1/1,26.3821,26.38,25.112,25.524,27.391,28.1115,15.693,33.026,11.369451256723313,0.0866468171710699,7,3,True,True,True,True,True,True
AK-47 | Emerald Pinstripe (Battle-Scarred),True,True,True,1.1053,14.812212757237786,180.0,summary,True,True,True,True,True,3.15,50,-0.0088720425403899,-0.0205142946741232,403,3.939974256741914,3.5475465419269767,0.9641383687718184,8.06,0.0499697153240461,0.0093944683415862,0.0028136158937939,0.1442169022209403,0.1107585809056821,-0.0252049440061234,2026-05-02T01:40:57.295666+00:00,ok,,best_deal,2026-04-17T00:39:12.096859+00:00,,True,8,3.6275,3.60375,1/1,3.1853,3.151,3.038,3.102,3.2275,3.291,2.59,5.627,7.942736947854209,0.0694016039481801,7,3,True,True,True,True,True,True
UMP-45 | K.O. Factory (Battle-Scarred),True,True,True,0.1269,0.49377839225755477,69.0,summary,True,True,True,True,True,4.41,50,-0.0178488986329156,-0.0218450716162387,781,5.880404174258734,4.203246645684948,0.95767306088407,15.62,-0.023115773115773,0.0044189167335811,-0.0044881146182647,0.1099622191290514,0.0727778882481606,-0.0354687447008032,2026-05-02T02:07:24.929559+00:00,ok,,best_deal,2026-04-18T21:32:09.070148+00:00,,True,8,4.41125,4.33375,1/1,4.8296,4.796,4.593,4.652,4.936,5.168,4.131,5.752,11.905747888023855,0.0594059405940594,7,3,True,True,True,True,True,True
AK-47 | Elite Build (Minimal Wear),True,True,True,0.0832,1.6034021105685934,400.0,summary,True,True,True,True,True,3.29,50,-0.0179721860171708,-0.0223855455867229,1899,4.921586127757237,4.768583450210386,0.9522227899846704,37.98,0.0818181818181817,0.0107956615731195,0.0275975197666096,0.1118113912231558,0.1118113912231558,-0.0338411838236426,2026-05-02T02:08:16.849932+00:00,ok,,best_deal,2026-04-17T00:39:04.740626+00:00,,True,8,3.33125,3.2725,1/1,3.9215,3.914,3.727,3.805,3.998,4.163,3.636,4.34,11.118194568404958,0.1144640998959416,7,3,True,True,True,True,True,True
M4A1-S | Nightmare (Field-Tested),True,True,True,0.0998,0.43937273625288104,370.0,summary,True,True,True,True,True,9.83,50,-0.0206197034255445,-0.0234112776907585,716,6.385745203206127,5.791225053677911,0.9421416972908296,14.32,0.0507555707333733,0.0109828027065146,0.0276974083550307,0.1059516554946171,0.0940483445053829,-0.0548267786563919,2026-05-02T02:16:38.990443+00:00,ok,,best_deal,2026-04-17T22:12:47.118429+00:00,,True,8,10.13125,9.92625,1/1,11.6901,11.701,11.024,11.288,12.0345,12.432,10.651,13.155,12.04437943216911,0.067617973629424,7,3,True,True,True,True,True,True
AK-47 | Frontside Misty (Minimal Wear),True,True,True,0.1341,1.938309658242922,285.0,summary,True,True,True,True,True,32.33,50,-0.0238515191220873,-0.0239380097239649,202,5.197515938704446,4.047965942321007,0.9591522861164694,4.04,0.0901386542226512,0.0050036901332095,0.0241815792146875,0.0826854949813028,0.0826854949813028,-0.0502825678163868,2026-05-02T02:23:08.427339+00:00,ok,,best_deal,2026-04-17T00:41:19.676705+00:00,,True,8,33.0825,32.3075,1/1,38.7108,38.362,36.795,37.425,39.437,40.821,33.689,51.043,10.400198394246557,0.0561213884847227,7,3,True,True,True,True,True,True
M4A1-S | Stratosphere (Field-Tested),True,True,True,0.1516,0.42262274704785574,319.0,summary,True,True,True,True,True,7.31,50,-0.0255719392427008,-0.0242484413735444,957,4.3520436253047725,4.388747607686868,0.9562009419152276,19.14,0.0027293995321029,-0.0036527100483327,-0.0233662510869746,0.1335061568373298,0.04199611147116,-0.0433782259952174,2026-05-02T02:27:18.395951+00:00,ok,,best_deal,2026-04-17T22:16:36.241039+00:00,,True,8,7.73125,7.53875,1/1,7.6286,7.644,7.3092,7.417,7.749,7.9492,5.966,8.514,8.389481687334513,0.0411605937921726,7,3,True,True,True,True,True,True
M4A4 | Turbine (Minimal Wear),True,True,True,0.0922,0.45508174616551506,137.0,summary,True,True,True,True,True,3.81,50,-0.0233210375797269,-0.0276604973973395,318,7.735761281318529,5.804036241997288,0.9417777777777778,6.36,0.0678612716763005,0.0054900469237786,0.0014405521880531,0.1162715167262097,0.0676626610371332,-0.0640238437129498,2026-05-02T02:21:56.346161+00:00,ok,,best_deal,2026-04-18T00:19:38.380930+00:00,,True,8,4.22125,4.12125,1/1,4.5141,4.5,4.238,4.3288,4.678,4.799,3.841,5.265,12.427726457101082,0.0383318345323739,7,3,True,True,True,True,True,True
M4A1-S | Solitude (Minimal Wear),True,True,True,0.4794,9.377884122372244,400.0,summary,True,True,True,True,True,5.15,50,-0.0178929340828793,-0.0288069571519159,1782,7.7834721332479155,7.286995515695069,0.9276859504132232,35.64,0.0476115896632733,0.0140372689056864,0.0265458729410887,0.1068919120944834,0.1068919120944834,-0.0594837799399137,2026-05-02T02:07:46.535130+00:00,ok,,best_deal,2026-04-17T22:16:13.047484+00:00,,True,8,5.56625,5.46875,1/1,6.244,6.292,5.837,5.974,6.46,6.622,5.616,6.735,12.572069186418966,0.0849959448499595,7,3,True,True,True,True,True,True
MP9 | Hydra (Field-Tested),True,True,True,0.129,0.7198586145954567,216.0,summary,True,True,True,True,True,6.16,50,-0.0265706523223908,-0.0289981648130541,247,9.077574516370085,5.382890986079211,0.9459647173218502,4.94,-0.0286569717707443,-0.0019191197776973,-0.0234893250328949,0.1360634081902246,0.0,-0.064923833283559,2026-05-02T02:30:03.654431+00:00,ok,,best_deal,2026-04-18T07:31:38.583142+00:00,,True,8,6.57375,6.4037500000000005,1/1,7.2266,7.199,6.81,6.893,7.549,7.6514,5.871,11.394,11.643096338527108,-0.0505852842809365,7,3,True,True,True,True,True,True
AK-47 | Redline (Battle-Scarred),True,True,True,0.1202,1.5058172517093462,167.0,summary,True,True,True,True,True,30.45,50,-0.0265922175445679,-0.0293359599728754,125,2.758823141763368,1.4647823195681653,0.985321927059883,2.5,0.0327565466827055,0.0055155305503289,,0.0593136815697517,0.0317175880297463,-0.030358679853244,2026-05-02T02:30:14.111562+00:00,ok,,best_deal,2026-04-17T01:41:12.248005+00:00,,True,8,31.32,30.5125,1/1,33.3838,33.315,32.826,33.009,33.93,34.197,28.873,35.179,4.10678233155004,0.0134079903147696,7,3,True,True,True,True,True,True
M4A4 | Desolate Space (Battle-Scarred),True,True,True,0.128,0.4364441742302514,53.0,summary,True,True,True,True,True,12.74,45,-0.0382189074235017,-0.029782200284386,372,3.9307789130236,2.6791176491269906,0.9730475382003396,8.266666666666667,0.0580838751160963,0.0098019147554612,0.0244993309957757,0.074949358541526,0.074949358541526,-0.0456716130908033,2026-05-02T02:55:30.124541+00:00,ok,,best_deal,2026-04-17T23:06:37.748545+00:00,,False,8,13.6625,13.16875,1/1->1/1,14.2211,14.136,13.755,13.958,14.517,14.813,12.594,16.112,7.439649534846107,0.0589917769038255,7,3,True,True,True,True,True,True
UMP-45 | Wild Child (Well-Worn),True,True,True,0.1635,1.316220481820077,64.0,summary,True,True,True,True,True,3.45,38,-0.0313024901027788,-0.0299856140981837,1027,3.586433036171731,2.4080336100010213,0.9758292620210852,27.026315789473685,0.0395175776238132,0.0026325065010541,0.0002240138224463,0.0696124413725005,0.0548012836336706,-0.02643150597963,2026-05-02T02:40:03.581657+00:00,ok,,best_deal,2026-04-18T22:23:58.664742+00:00,,False,8,4.015,3.90125,1/1->1/1,3.9036,3.889,3.795,3.829,3.969,4.051,3.417,4.268,6.558048980428328,0.0429969104016478,7,3,True,True,True,True,True,True
Five-SeveN | Heat Treated (Battle-Scarred),True,True,True,0.0997,0.5318334026394697,400.0,summary,True,True,True,True,True,4.4,50,-0.0385274235537743,-0.031164479335211,276,5.522801811650783,2.7330938622520806,0.9715966727530938,5.52,-0.0299798792756539,-0.0112770638241063,-0.0270650497952001,0.1499688861232109,0.0,-0.0495734102616567,2026-05-02T02:55:56.906212+00:00,ok,,best_deal,2026-04-17T12:01:01.209995+00:00,,True,8,4.72375,4.55,1/1,5.1224,4.929,4.789,4.8718,5.1547,5.257,4.255,13.141,9.136342339528346,-0.0248786407766991,7,3,True,True,True,True,True,True
Desert Eagle | Printstream (Factory New),True,True,True,0.2292,1.1441176441191432,239.0,summary,True,True,True,True,True,87.49,50,-0.0291845719805005,-0.0329337243644634,73,4.905109545202781,4.247376761646872,0.9572290381617298,1.46,0.0102695154042729,0.005134578541618,,0.0945187316632813,0.0873392010832767,-0.0638396374549016,2026-05-02T02:34:51.317564+00:00,ok,,best_deal,2026-04-17T07:52:27.724019+00:00,,True,8,88.0025,85.50625,1/1,103.9936,103.271,98.854,101.275,106.376,108.083,90.034,131.528,8.87458458982091,0.0956973293768543,7,3,True,True,True,True,True,True
M4A4 | Full Throttle (Field-Tested),True,True,True,0.1218,0.8939463933854378,166.0,summary,True,True,True,True,True,52.99,50,-0.0359369431851652,-0.0352713368016708,155,3.971869227195954,5.731662963669818,0.9426290369088812,3.1,0.0113449140401145,0.0028322488937091,-0.0180835134005549,0.1345409793974164,0.0313864024719558,-0.0809978956874686,2026-05-02T02:50:45.145549+00:00,ok,,best_deal,2026-04-17T23:10:02.688933+00:00,,True,8,54.3125,52.43,1/1,55.5406,55.488,52.3046,54.136,56.342,57.6736,49.381,91.647,9.666802303180017,0.0083113126696188,7,3,True,True,True,True,True,True
Desert Eagle | Kumicho Dragon (Minimal Wear),True,True,True,0.0943,0.9145045352025832,101.0,summary,True,True,True,True,True,29.88,50,-0.0360190584156812,-0.037304170719136,84,6.380267010220924,5.141425842320751,0.9478915071870886,1.68,0.0876718768362909,0.0078165502086211,0.0263592784761206,0.129119394921664,0.1044570502431119,-0.0788706209583129,2026-05-02T02:50:55.464199+00:00,ok,,best_deal,2026-04-17T06:59:18.899751+00:00,,True,8,30.835,29.76125,1/1,36.1709,35.689,33.8293,34.7122,37.02,37.6481,31.508,53.372,10.557658228023069,0.060608231030383,7,3,True,True,True,True,True,True
M4A1-S | Blood Tiger (Minimal Wear),True,True,True,0.0751,0.9843648811175874,226.0,summary,True,True,True,True,True,5.8,50,-0.0474683011089289,-0.0388310195524903,189,4.25128407743975,2.9838008692216462,0.9685752330226366,3.78,-0.0110597556949488,-0.006027173437923,-0.0321372110915095,0.158070438991821,0.0188616257719912,-0.0637177518689029,2026-05-02T03:16:42.002899+00:00,ok,,best_deal,2026-04-17T21:17:36.075009+00:00,,True,8,6.07625,5.80125,1/1,6.3275,6.008,5.8192,5.901,6.17,6.291,4.267,63.832,7.456341367048598,0.0192242259271859,7,3,True,True,True,True,True,True
